notice-identifier,total-value-eur,total-value-eur-log,bidder-count,bidder-size-numeric,notice_type_cn-standard,notice_type_can-standard,notice_type_can-modif,notice_type_pin-only,notice_type_can-social,notice_type_cn-social,notice_type_veat,notice_type_pin-rtl,notice_type_pin-buyer,notice_type_cn-desg,total-value,cluster,is_outlier,anomaly_score
b9260359-db3d-428f-87be-a06a54698972,1297500.0,14.075950664734794,1,,1,0,0,0,0,0,0,0,0,0,1297500.0,1,False,1.2145974992549873e-05
a57f8de8-9fb5-4884-9c6e-cfbe9bf76ad5,2752000.0,14.8278388414074,1,,1,0,0,0,0,0,0,0,0,0,32000000.0,1,False,0.00018385637900002755
44004f09-ac7d-4c49-973b-1e4c833b905f,360000.0,12.793862088206213,1,,1,0,0,0,0,0,0,0,0,0,360000.0,1,False,0.0
9797217f-963d-418e-a33d-3a14cbfdc00b,3950000.0,15.18922639004183,1,,1,0,0,0,0,0,0,0,0,0,3950000.0,1,False,4.477869299766963e-05
202cc044-777c-4595-909d-1c5e6dbda73e,252233.6,12.4381148858071,1,,0,1,0,0,0,0,0,0,0,0,252233.6,0,False,7.711155515786119e-06
4260f30f-4474-447c-a646-ac4d81462809,600000.0,13.304686600863562,1,,1,0,0,0,0,0,0,0,0,0,600000.0,1,False,0.0
6dd66412-498b-462f-a6a4-81bc7c230470,800000.0,13.592368256649284,10,4.0,0,1,0,0,0,0,0,0,0,0,800000.0,0,False,5.573117683138884e-06
a6d8c8f0-c5f4-46d4-9560-24821aa9600b,4350000.0,15.285686632949895,1,,1,0,0,0,0,0,0,0,0,0,50000000.0,1,False,5.572568293189928e-05
5e940379-e678-491a-bc0d-4056955701e2,220000.0,12.301387370778713,1,,1,0,0,0,0,0,0,0,0,0,220000.0,1,False,6.9685007590709544e-06
17519efa-b83a-4db7-b8cc-491b55477ab2,4008000.0,15.203803171247804,1,,0,1,0,0,0,0,0,0,0,0,4008000.0,0,False,1.3814095556431712e-05
9b3b2acd-e01d-4a0b-ab5a-5e35fc7d90a2,94128301.62,18.36016933106506,1,,1,0,0,0,0,0,0,0,0,0,94128301.62,1,False,0.00040320486699646415
f39430ae-46a6-4042-b4bc-1497da9bda95,1659797.0,14.322206466181305,1,,0,0,0,0,0,1,0,0,0,0,1659797.0,7,False,0.00015583985494420428
4262c9d8-17e2-4559-999c-9e5bb624ae88,1500000.0,14.220976332738882,1,4.0,0,1,0,0,0,0,0,0,0,0,1500000.0,0,False,8.761218757274011e-07
24ebd948-2d1c-434c-b9c4-f091afecffef,2353702.2538,14.671500498448262,1,,0,1,0,0,0,0,0,0,0,0,10233488.06,0,False,7.667368912105845e-05
56315a11-d040-41a9-9a1b-4c139c10ad3b,1535186.25,14.244162918534313,1,,1,0,0,0,0,0,0,0,0,0,1535186.25,1,False,1.6577053047598765e-05
51024ae0-1039-40dd-9643-f8e6d2caad51,582900.0,13.2757726395923,1,,1,0,0,0,0,0,0,0,0,0,6700000.0,1,False,3.681110935572168e-05
3df273cc-0a97-4633-a871-ffd8dbf9cd65,16700000.0,16.630919337267223,1,,1,0,0,0,0,0,0,0,0,0,16700000.0,1,False,4.2431791903871234e-05
287fba99-0abc-4fff-9343-87953e55b3f3,1969.0,7.585788821732034,1,,0,1,0,0,0,0,0,0,0,0,1969.0,0,False,0.00011866310375183015
ec13cc76-1dae-4cdd-8f58-99ac3ee6039c,1050000.0,13.864301674514206,1,,1,0,0,0,0,0,0,0,0,0,1050000.0,1,False,1.6560473678318195e-05
6aadf2dd-ad5b-4abb-9c4b-ffe5fa1ba6be,187978.0,12.14408553344528,1,,0,1,0,0,0,0,0,0,0,0,187978.0,0,False,5.786001107776576e-06
0224aa8a-d48f-4827-ae02-c0a634a39351,454219680.0,19.934091517828627,16,1.0,0,1,0,0,0,0,0,0,0,0,454219680.0,0,False,0.00022584297308357007
d6df8c43-73ab-4d0a-9f12-404ada560d52,1353000.0,14.117835646250953,1,,1,0,0,0,0,0,0,0,0,0,1353000.0,1,False,2.8815358190153666e-05
d1705e7b-f44b-402f-ba86-cf2c8de631ca,829682.24,13.628799268376037,1,4.0,0,1,0,0,0,0,0,0,0,0,829682.24,0,False,2.7624228223703128e-05
aa02bfdb-a3f4-4f87-83a2-546c184d745e,1316112.0,14.090193253442502,1,,0,1,0,0,0,0,0,0,0,0,1316112.0,0,False,3.4342345456729585e-05
73ed6126-302e-486b-955e-495244b451e9,8090999.999999999,15.906263014384086,1,,1,0,0,0,0,0,0,0,0,0,93000000.0,1,False,0.00019392498009470225
b3e1d8ef-22f3-402e-9aa4-62c7a1a6be08,958040.0,13.772645853531992,2,3.0,0,1,0,0,0,0,0,0,0,0,11140000.0,0,False,6.473245011736291e-05
f199aa59-987f-4c68-9559-2b3ce6a23ced,5501957.16,15.52061461593029,1,,0,1,0,0,0,0,0,0,0,0,5501957.16,0,False,1.873237590512957e-05
b1001ccf-e2ce-42a8-8685-9063c48dc3ab,300000.0,12.611541086966117,1,,1,0,0,0,0,0,0,0,0,0,300000.0,1,False,0.0
0b918d7b-7872-48cf-8d82-32e4b008eec9,51247.45,10.84444065264086,3,2.5,0,1,0,0,0,0,0,0,0,0,51247.45,0,False,2.286677729816811e-05
ea455d10-10df-433a-8d19-4201a5a11e8f,542333.1,13.203637511176812,1,,1,0,0,0,0,0,0,0,0,0,2357970.0,1,False,2.9676724285517767e-05
d339626f-d904-4c60-b5e1-c0cd6971c630,449844.26,13.016658935944136,1,,0,0,1,0,0,0,0,0,0,0,449844.26,2,False,0.00026388056135079097
a9893c00-5ca6-43f5-93d8-aa845edd6cfb,599881.25,13.304488664938733,1,,0,1,0,0,0,0,0,0,0,0,599881.25,0,False,7.035471362413056e-07
3a54d106-1955-4072-b6e8-4a7bcfb6689e,500000.0,13.122365377402328,1,,0,0,0,0,0,0,1,0,0,0,500000.0,9,False,0.0004849642650554955
8a86bbe3-a428-40a8-bf34-81dc7430497f,8646662.25,15.972684053041748,1,,0,1,0,0,0,0,0,0,0,0,8646662.25,0,False,1.4431426370813089e-05
58e8e925-4410-4c89-8225-ef423739c624,42345000.0,17.561360931953374,1,,0,1,0,0,0,0,0,0,0,0,42345000.0,0,False,7.811158759471754e-05
1434ce81-bc74-40e6-84e6-5e84e8f98eb7,3860825.64,15.166391873953426,1,,0,1,0,0,0,0,0,0,0,0,3860825.64,0,False,3.102959432542534e-05
904d036c-cef2-4a74-9bcb-2a0abc31cfa1,155618.0,11.955165991241008,3,3.0,0,1,0,0,0,0,0,0,0,0,676600.0,0,False,1.3594455853780627e-05
88da2441-5fa1-400f-99b4-725615a5a5de,0.0,0.0,1,,0,1,0,0,0,0,0,0,0,0,0.0,0,False,0.0
6b27676c-ddba-4edd-9135-3f6e16978976,1752715.0,14.376677142792351,1,,0,1,0,0,0,0,0,0,0,0,1752715.0,0,False,8.44742916045872e-06
dbecf524-1e0a-458e-a5e9-187ce76a4425,110000000.0,18.5159909328476,1,,1,0,0,0,0,0,0,0,0,0,110000000.0,1,False,0.0003673624672396254
c6227394-1eba-470b-80f9-9c0d05e5f8eb,317955.6,12.669670174460924,1,2.0,0,1,0,0,0,0,0,0,0,0,317955.6,0,False,7.998215822595974e-06
fa73028f-2af1-4a8c-9ad9-12bfdc4d1181,2361081.6,14.674630800631457,1,,0,1,0,0,0,0,0,0,0,0,2361081.6,0,False,1.4330588328838004e-05
d1c6e7ce-2eea-458f-a077-849e9377f14d,687.5,6.53451531816871,1,,1,0,0,0,0,0,0,0,0,0,687.5,1,False,0.0007612040917151388
26caea84-7ed2-4322-8a5d-66eccb4271ea,91276.42,11.4216587194564,1,4.0,0,1,0,0,0,0,0,0,0,0,396854.0,0,False,1.8739028361261884e-05
1f48ba59-0028-4f68-8328-839402c46386,177100.0,12.084475470282367,1,2.5,0,1,0,0,0,0,0,0,0,0,177100.0,0,False,1.2984217794323356e-05
cd0ca6e3-774f-44b7-bb25-1dbf3db802ba,16575.0,9.71571114505921,1,2.5,0,1,0,0,0,0,0,0,0,0,425000.0,0,False,4.8029847295131304e-05
671d1b6d-b31e-4327-861b-dd62e1c07f05,1000000.0,13.815511557963774,1,2.5,0,0,0,0,0,0,1,0,0,0,1000000.0,9,False,0.0008145297975281265
d38e0605-3fbf-454a-8bd6-d097f4ae51e7,3556841.0,15.084383630489423,1,3.0,0,1,0,0,0,0,0,0,0,0,3556841.0,0,False,2.8156170858807465e-05
09dcd65c-09e4-48ee-b63f-3073c02c962d,800000.0,13.592368256649284,1,,1,0,0,0,0,0,0,0,0,0,800000.0,1,False,0.0
5a85fc69-8f4f-44e8-b48a-9ae2137a978b,335100.8,12.722189645241862,1,4.0,0,0,0,0,1,0,0,0,0,0,335100.8,5,False,0.00030980107801135146
3d80ecbe-02ae-41c1-b5c8-06d790922663,300000.0,12.611541086966117,1,,1,0,0,0,0,0,0,0,0,0,300000.0,1,False,0.0
50f88ea5-acdf-4c0c-8cc7-92853c772c6e,382888.58,12.855501923723455,1,,0,1,0,0,0,0,0,0,0,0,382888.58,0,False,1.2517602883404133e-05
b848cd96-fc11-43a7-b9a7-e6bf11c62df9,283393.79,12.554596222160065,1,2.0,0,1,0,0,0,0,0,0,0,0,283393.79,0,False,1.769529111890959e-05
6d3f77de-798f-4648-8b1d-ffd7e4fcaafe,190320.0,12.156467399271568,1,2.5,0,1,0,0,0,0,0,0,0,0,4880000.0,0,False,4.550654096701318e-05
cbd56def-874d-48c3-969f-01eca7d60042,3063339.1744799996,14.935016438897392,2,4.0,0,1,0,0,0,0,0,0,0,0,78547158.32,0,False,0.0003922183051690421
3ee1d2be-f080-4d83-b301-3929d92a7e04,2476625.0,14.722407707971778,1,,1,0,0,0,0,0,0,0,0,0,2476625.0,1,False,2.3457425289649142e-05
82f7705d-3699-44e4-9f34-ad43526674f6,305000.0,12.628070334272698,1,,0,1,0,0,0,0,0,0,0,0,305000.0,0,False,2.7644076846948213e-05
48f81aeb-b3e4-47d7-bf58-ec6501ca4e8e,400000.0,12.899222326086994,1,,1,0,0,0,0,0,0,0,0,0,400000.0,1,False,0.0
51454694-70f6-47bb-80f6-493b70f5e471,1774380.0,14.388962187676006,1,3.0,0,1,0,0,0,0,0,0,0,0,1774380.0,0,False,2.6908991880487094e-05
89926c66-60c6-444f-8f55-e5a3a0d3ef2e,6900.0,8.839421607620602,1,,0,1,0,0,0,0,0,0,0,0,6900.0,0,False,9.172301371018762e-05
22dccf1e-9be6-4c46-aee6-a5d94c88fa20,34800000.0,17.365127973480334,1,,1,0,0,0,0,0,0,0,0,0,400000000.0,1,False,0.001168198576359727
bf00f3b4-529a-468d-bae8-5c96d90bf9bd,398750.0,12.896092440915035,1,,0,1,0,0,0,0,0,0,0,0,398750.0,0,False,8.54918091972191e-06
e9565918-fbdc-47d9-8e9c-a1b8224c7ec0,200000.0,12.206077645517674,1,,1,0,0,0,0,0,0,0,0,0,200000.0,1,False,0.0
6b7a582f-f7f0-41b2-800f-3ed8fcaa61a7,203389.12,12.222881187178876,1,,0,1,0,0,0,0,0,0,0,0,203389.12,0,False,2.516765539230017e-05
9dbc824d-582c-436a-9b87-08e03ecbbc93,1800000.0,14.403297778421797,1,,0,1,0,0,0,0,0,0,0,0,1800000.0,0,False,0.0
3a3a3238-b27d-4b3f-b49d-b2d165667e6e,495867.77,13.114066594087594,1,,0,1,0,0,0,0,0,0,0,0,495867.77,0,False,1.2428327791831637e-05
da2fc32d-c33e-41e7-a036-8f3523d3e80e,501431.19,13.125223662884911,1,2.0,0,1,0,0,0,0,0,0,0,0,501431.19,0,False,1.690112259617515e-06
fb10aed6-b9ed-4114-9c14-f22725b6007f,14000000.0,16.454567959008102,1,,1,0,0,0,0,0,0,0,0,0,14000000.0,1,False,0.0
b97d8507-e605-4374-b03e-ea994a7481c2,3136224.0,14.95853040532769,1,,0,1,0,0,0,0,0,0,0,0,3136224.0,0,False,5.04862300907803e-05
8d2eaf9a-d03f-43f4-bd6f-21a9719a0eaa,263113.17,12.48034332342683,2,2.5,0,1,0,0,0,0,0,0,0,0,263113.17,0,False,1.1641465814846903e-05
7c44d309-0163-4a8a-8b99-a828208c90d0,2146960.0,14.579563911814706,1,,1,0,0,0,0,0,0,0,0,0,2146960.0,1,False,1.107859206830815e-05
fb67edd8-99cb-4da5-88ea-107e8ff4d4b0,970165.28934,13.785222768096006,1,,1,0,0,0,0,0,0,0,0,0,24876033.06,1,False,4.6295203623683984e-05
8c0fbf98-0886-456e-9e08-ef0f22b3c6a6,1456600.0,14.191616197295993,1,,0,1,0,0,0,0,0,0,0,0,1456600.0,0,False,1.9322495260608605e-05
551856ad-ef89-4190-9c15-5fcb5fbd0fb9,715008.0,13.480050409009513,1,,0,0,1,0,0,0,0,0,0,0,715008.0,2,False,0.0003461220556706498
76c84433-9f46-4677-aeda-3cb18446aabe,1342611.0,14.110127528328569,1,,0,1,0,0,0,0,0,0,0,0,1342611.0,0,False,2.0195928742509875e-05
55155e8f-68cc-4a85-8094-05327d89c527,261762.98,12.475198537048652,1,,0,1,0,0,0,0,0,0,0,0,261762.98,0,False,1.9780651931026243e-05
3c444f3a-7144-4ead-9976-7c0f98b0d5cb,156350.0,11.959858758772151,1,2.5,0,1,0,0,0,0,0,0,0,0,156350.0,0,False,8.185380478507833e-06
63a408a9-843d-471e-b9bf-5d5ccaadfd0b,616667.0,13.332086070546223,1,,0,1,0,0,0,0,0,0,0,0,616667.0,0,False,7.895297516130282e-06
e8891aab-43ef-4521-abb1-ba730e754eb0,77448.6,11.25738268120934,1,2.5,0,1,0,0,0,0,0,0,0,0,77448.6,0,False,1.1358616870189763e-05
6c6ce912-a64e-42a6-9f41-e026f7e9cdef,3679072.25,15.118171444190416,1,,1,0,0,0,0,0,0,0,0,0,3679072.25,1,False,4.68951662829566e-05
75647beb-92b1-4e00-92eb-8bb85baf4340,8970.0,9.101752431559284,1,,0,1,0,0,0,0,0,0,0,0,39000.0,0,False,6.703450099089571e-05
b380d2d9-ebce-46fb-b09b-6c60809c1121,41310.0,10.62888408731157,1,,1,0,0,0,0,0,0,0,0,0,81000.0,1,False,0.00025287237942363917
0ea22c29-e16c-465c-96fd-605a00b41577,17263.155,9.756387665678186,1,,1,0,0,0,0,0,0,0,0,0,442645.0,1,False,0.00028897360060175614
ea6bc359-eaea-4e45-991c-a31eec432ee8,11447400.0,16.253273275299534,1,,0,0,1,0,0,0,0,0,0,0,11447400.0,2,False,0.0002198554243339599
1c957652-e101-498b-adf5-fd760c80c1c5,146740.0,11.896424407019197,1,,1,0,0,0,0,0,0,0,0,0,638000.0,1,False,2.138705430831641e-05
0b97c422-26f0-4b66-a891-7403cb11d3d2,606405.0,13.315305007720452,1,4.0,0,1,0,0,0,0,0,0,0,0,606405.0,0,False,8.4061527110003e-06
8b16976c-0f6d-48c9-86e1-f31dd50b28fb,144000.0,11.87757552297847,1,,1,0,0,0,0,0,0,0,0,0,144000.0,1,False,3.689986688783002e-05
48c71fd8-802f-48fa-a5df-717e84f00e45,800000.0,13.592368256649284,1,,1,0,0,0,0,0,0,0,0,0,800000.0,1,False,0.0
6b91f385-7c9f-44d9-ba3f-c7b3bfbc5ad9,800000.0,13.592368256649284,1,,1,0,0,0,0,0,0,0,0,0,800000.0,1,False,0.0
ab8dd1ac-a7c0-44e6-8ca6-f1a74d9a8308,9000000.0,16.012735246411598,1,,1,0,0,0,0,0,0,0,0,0,9000000.0,1,False,4.936960957688916e-05
110d2878-bcff-4e3e-80ec-0deec1450721,1156543.0,13.960946805757835,1,,0,0,0,1,0,0,0,0,0,0,1156543.0,8,False,0.0004237446728094429
b05329cf-4645-4b6c-9d97-96eadc472904,12780430.97,16.363425806811925,1,,0,0,0,0,0,1,0,0,0,0,12780430.97,7,False,0.0009239624841756282
3e03ef0d-9522-4e84-8022-b4e4405f51a8,1661290.0,14.323105568915723,1,,0,1,0,0,0,0,0,0,0,0,7223000.0,0,False,5.848769007411374e-05
64d72eb2-bc1c-44e4-b574-8ebf6b7178ac,44000000.0,17.599700214609808,1,,1,0,0,0,0,0,0,0,0,0,44000000.0,1,False,0.00011413171625578872
97735085-96ef-4513-9cee-3e72155f2a1d,790000.0,13.579789490265188,1,,1,0,0,0,0,0,0,0,0,0,790000.0,1,False,2.3359035945134565e-05
ea97de5a-12a4-4702-be1b-e1bb4c260df8,65520000.0,17.997866012771603,1,,0,0,0,0,0,1,0,0,0,0,504000000.0,-1,True,1.0
f87caca8-c68f-4b13-bcb0-b1a41a78dd12,222000.0,12.310437165348777,1,,1,0,0,0,0,0,0,0,0,0,222000.0,1,False,2.1617064322653107e-05
b3ae161e-8fa0-493f-afdf-fbb641ba9343,5262763.85,15.476167083497346,1,,0,1,0,0,0,0,0,0,0,0,5262763.85,0,False,8.032177816304274e-06
7039c358-7309-47ed-8d3d-d4823fa1550b,600000.0,13.304686600863562,1,,0,1,0,0,0,0,0,0,0,0,600000.0,0,False,0.0
862446a8-acaf-4b79-aaf4-baffb6e7e7c0,211595.0,12.262434075195925,1,,0,1,0,0,0,0,0,0,0,0,211595.0,0,False,1.4380321766856984e-05
f4afcb56-9508-4552-866c-d7155c2678f6,783000.0,13.570889252111332,1,,0,1,0,0,0,0,0,0,0,0,9000000.0,0,False,6.708181457439594e-05
f22dc9ae-3ffb-4c47-9571-ba5316064f98,1895795.92,14.455149846355807,1,,1,0,0,0,0,0,0,0,0,0,1895795.92,1,False,4.60374641663985e-05
950a6962-d3aa-4643-9a8d-ff27361fcfe9,184864.7,12.127384894488165,1,,0,1,0,0,0,0,0,0,0,0,184864.7,0,False,2.0835575574754507e-05
31b5638d-17ca-4e30-a77e-b0cea86ade31,252500.0,12.439170488085749,1,2.5,0,1,0,0,0,0,0,0,0,0,252500.0,0,False,7.619483940362088e-06
5ca35020-a5ee-4d05-9ec8-237e0365e2b7,180000.0,12.100717685412471,1,,1,0,0,0,0,0,0,0,0,0,180000.0,1,False,3.069392418689043e-05
690aec3b-ccd1-4ee8-b8c7-f0a9e757d6a9,0.0,0.0,1,,0,1,0,0,0,0,0,0,0,0,0.0,0,False,0.0
cccfc3ba-56e0-4cd5-9db6-97d279704313,1823635.51,14.416343147958912,1,,1,0,0,0,0,0,0,0,0,0,1823635.51,1,False,1.9783189605059436e-05
8a002053-94b5-4caf-8e38-2365349e2048,245000.0,12.409017571151187,1,2.5,0,1,0,0,0,0,0,0,0,0,245000.0,0,False,1.4498288290738772e-05
4bc86178-dbcd-4eaf-86e5-c70ddde2f3a0,805047.5,13.59865780303304,1,,0,1,0,0,0,0,0,0,0,0,805047.5,0,False,5.806480450116998e-06
87a22388-b8a1-4445-9452-bc8c71fd84c7,325000.0,12.691583538230216,1,,0,1,0,0,0,0,0,0,0,0,325000.0,0,False,1.098558039384092e-05
1621d4d1-8f5c-4e40-b236-8e373dac3cd3,55211340.05,17.826678943948927,1,,0,1,0,0,0,0,0,0,0,0,55211340.05,0,False,0.0001897954481069304
e16df971-01e9-4cc6-a0c2-37bfe46fba5d,13355668.28,16.40745151783434,1,,0,1,0,0,0,0,0,0,0,0,13355668.28,0,False,3.538641728329901e-05
cb2c620e-5006-4030-a043-f7f42031b27e,922160.73,13.734475899303323,1,2.5,0,1,0,0,0,0,0,0,0,0,922160.73,0,False,1.1983413276531812e-05
4234695c-d36d-466a-b7e2-e42d7b4a97f5,8155408.5,15.914192007368817,1,,0,1,0,0,0,0,0,0,0,0,8155408.5,0,False,4.047348858231455e-05
5a36e948-70cc-4bc2-ba0d-f5dcb6d59587,600000.0,13.304686600863562,1,,1,0,0,0,0,0,0,0,0,0,600000.0,1,False,0.0
8b3151e2-4445-434d-a19e-7e734a2ef2c1,3500000.0,15.068273812173889,1,2.5,0,1,0,0,0,0,0,0,0,0,3500000.0,0,False,4.1656769146249806e-07
c69dd82c-a547-46ca-bf55-e04752efd149,216540.0,12.285535184938643,1,,0,1,0,0,0,0,0,0,0,0,216540.0,0,False,9.963997357773466e-06
3bba43dc-09cc-4b43-8787-d76d60ae1055,1627525.0,14.302571628359685,1,,1,0,0,0,0,0,0,0,0,0,1627525.0,1,False,2.0521886114158455e-05
14240c5b-8da3-4bd4-9faf-7531011015d5,300000.0,12.611541086966117,1,,0,1,0,0,0,0,0,0,0,0,300000.0,0,False,0.0
edea8898-0843-4e8d-9a1f-cdde4d171811,7425559.25,15.82043869435194,1,4.0,0,0,0,0,1,0,0,0,0,0,7425559.25,5,False,0.00036670090364543037
67f71397-9a35-4f4d-908c-7b5c169cb444,166650.96,12.02366284484284,1,,1,0,0,0,0,0,0,0,0,0,166650.96,1,False,3.2058984073359235e-05
1693c7ff-f7a6-4db5-969a-262675c435db,84501173.64,18.25227599329587,1,,0,1,0,0,0,0,0,0,0,0,84501173.64,0,False,0.0001629975614850452
7bb32e7e-7c40-4106-8243-45183f8ef562,0.01,0.009950330853168,2,4.0,0,1,0,0,0,0,0,0,0,0,0.01,0,False,0.0
366fd7a8-9d94-4d29-9db9-2253496fb048,6125600.0,15.627987432030352,1,,0,1,0,0,0,0,0,0,0,0,6125600.0,0,False,7.0022325138621975e-06
a4205320-ddec-4ffe-bade-83739f5cd30c,784487.0,13.57278655467112,1,,0,1,0,0,0,0,0,0,0,0,784487.0,0,False,1.1490649698578914e-05
eb3fad51-769e-4067-b5c5-b161e4054631,1169344.0,13.971954320951312,1,2.5,0,1,0,0,0,0,0,0,0,0,1169344.0,0,False,1.5811564299219225e-05
0733f588-ee5b-47d0-bfbb-32305472808f,197326.8,12.19262158426435,2,2.0,0,1,0,0,0,0,0,0,0,0,197326.8,0,False,2.4324014957479543e-05
89b03865-5a32-4c68-b1c8-4785d52185c9,187200.0,12.139938184891705,1,,1,0,0,0,0,0,0,0,0,0,4800000.0,1,False,6.53395650328577e-05
2a434df1-daec-45c6-b631-6e5701df0431,2.28,1.1878434223960523,1,,0,0,1,0,0,0,0,0,0,0,2.28,13,False,0.0
f0347678-a7f1-4c08-8ce6-0a44937ba80a,330000.0,12.706850963741102,4,4.0,0,1,0,0,0,0,0,0,0,0,330000.0,0,False,1.2334675263838848e-05
0a6379f5-ccdd-45bf-a13e-0ca10117406e,2208000.0,14.607598139277572,1,,1,0,0,0,0,0,0,0,0,0,2208000.0,1,False,3.53317779507268e-05
7cda8a75-5eaa-455c-91a4-66a7591bc7a7,624000.0,13.343907249914384,2,2.5,0,1,0,0,0,0,0,0,0,0,16000000.0,0,False,0.00013129112287292192
887cb439-625c-4af2-96dc-b43a9b81209d,4999000.0,15.424748650435696,1,,0,1,0,0,0,0,0,0,0,0,4999000.0,0,False,4.170674461228354e-06
ddffc1e6-f7c3-41ac-a765-39667b4a61db,3986519.64,15.19842938838526,1,,0,0,0,0,0,1,0,0,0,0,3986519.64,7,False,0.0010829016831795588
b4604ac6-77d0-49d6-8233-828476da548b,188157.05,12.14503758011829,1,,0,1,0,0,0,0,0,0,0,0,188157.05,0,False,7.729609698151082e-06
8f82ddf0-24f9-44ce-a72c-db16e6ff3fbe,21072.5,9.955771605959816,1,2.0,0,1,0,0,0,0,0,0,0,0,21072.5,0,False,2.7889812365928812e-05
8ac97f88-035e-4fdb-a142-3ecaff6562e4,3325000.0,15.016980532823926,1,,1,0,0,0,0,0,0,0,0,0,3325000.0,1,False,2.449700702778241e-05
e11fc0cf-2ffa-4835-810b-dcce4ebf135e,0.0,0.0,1,,0,0,0,0,1,0,0,0,0,0,0.0,11,False,3.53675466587972e-05
61941190-5c51-47e9-8917-5901cbfb7f26,177615.0,12.087379195572428,1,,0,1,0,0,0,0,0,0,0,0,177615.0,0,False,1.78866933491423e-05
d7108923-9059-4b07-a16e-e45246c32abb,10000000.0,16.118095750958314,1,,1,0,0,0,0,0,0,0,0,0,10000000.0,1,False,0.0
c6660812-dd4e-4045-bd8d-fce3d171439c,159000.0,11.976665770490769,1,,0,0,1,0,0,0,0,0,0,0,159000.0,2,False,0.000530878179997252
61884b51-8fbe-42ab-a0de-7ebbf621f9e3,3307700.0,15.011763944099824,1,,0,0,1,0,0,0,0,0,0,0,3307700.0,2,False,0.00039169106021860755
e87b75bb-6b8a-4ae3-b852-28fd480f391f,1051085.43,13.865334882443644,1,4.0,0,1,0,0,0,0,0,0,0,0,1051085.43,0,False,1.3023073155488227e-05
04fcff65-3bff-40e8-ad22-ce75c76fc5d6,422605.45,12.954196646707343,2,3.0,0,1,0,0,0,0,0,0,0,0,422605.45,0,False,1.1706613863152113e-05
29539a21-544a-4e3b-b9dc-da40a28ee4be,2542104.0,14.748503035936686,1,,0,1,0,0,0,0,0,0,0,0,2542104.0,0,False,2.0586697404168126e-05
4d2a5ee3-12a9-47ec-bdee-a52f25207314,6457500.0,15.680752958810812,1,,0,1,0,0,0,0,0,0,0,0,6457500.0,0,False,5.074240443900191e-05
d7405a04-3f59-4af7-ab59-cfe135bda408,9592918.0,16.076535780107605,1,,0,0,1,0,0,0,0,0,0,0,9592918.0,2,False,0.00010441048123807105
c09852e0-91af-459c-af24-119d25b375f8,6700000.0,15.717618233614914,1,,1,0,0,0,0,0,0,0,0,0,6700000.0,1,False,6.81665850907018e-05
b3753b1e-c79d-4a62-a28f-a4c2b13146da,1531030.0,14.241451922638618,1,3.0,0,1,0,0,0,0,0,0,0,0,1531030.0,0,False,5.150840418477154e-06
18da91fc-d33d-4baa-aac8-e1b13f5ebbd1,3710280.7632,15.126618378653973,1,2.5,0,1,0,0,0,0,0,0,0,0,7275060.32,0,False,4.471805712442126e-05
f682b3bf-6f8e-4a0c-991b-ec0d2d35095f,1922260.04,14.46901267614754,2,2.0,0,1,0,0,0,0,0,0,0,0,1922260.04,0,False,4.622809243387615e-05
9d58a5db-d226-45df-8610-ab682b086926,360000.0,12.793862088206213,1,2.0,0,1,0,0,0,0,0,0,0,0,360000.0,0,False,8.001006965332579e-07
222d4c3a-275c-447a-b946-9c60470d3ef1,71600.0,11.178864319331652,1,4.0,0,1,0,0,0,0,0,0,0,0,71600.0,0,False,3.641457836078353e-05
987d22c8-47a1-480c-96cd-0a6e61000c52,468000.0,13.056225711649638,1,,0,1,0,0,0,0,0,0,0,0,468000.0,0,False,8.470281048589749e-06
a7e3e727-9fcd-4f0f-8156-3ad6f774ea66,325000.0,12.691583538230216,1,,1,0,0,0,0,0,0,0,0,0,325000.0,1,False,1.3232460552843082e-05
7622f066-15d9-41d5-a9f3-56131fad9dbd,0.0,0.0,1,,0,1,0,0,0,0,0,0,0,0,0.0,0,False,0.0
81b1360e-6659-4a94-8dbb-2356aabba294,806648.63,13.60064468940702,1,3.0,0,1,0,0,0,0,0,0,0,0,806648.63,0,False,4.67387489856131e-06
149f4761-74a8-4992-a51c-c6fb2efb83f6,74424.7233,11.21755690434532,1,2.5,0,1,0,0,0,0,0,0,0,0,145930.83,0,False,2.3292010014952395e-05
28e730ee-b7ab-40bd-a9e8-da44001996fd,2904546.85,14.881788290715242,2,2.5,0,1,0,0,0,0,0,0,0,0,2904546.85,0,False,1.3386691938619496e-05
a62724a6-768a-481f-82c0-52245743251d,400000.0,12.899222326086994,1,,1,0,0,0,0,0,0,0,0,0,400000.0,1,False,0.0
0f0cee20-27a0-4edc-aaef-f3c957bb12b3,6000000.0,15.607270193858982,1,,0,1,0,0,0,0,0,0,0,0,6000000.0,0,False,2.963292844149829e-07
4b4c4009-680f-4d2f-b059-47b9a0acbd8e,36689.4068,10.510270604777642,1,,0,1,0,0,0,0,0,0,0,0,159519.16,0,False,3.1486429461159746e-05
02f4fbb0-1bff-4f8d-8f89-9534f9399789,15863.1,9.671813973760198,1,,0,1,0,0,0,0,0,0,0,0,15863.1,0,False,6.279537101193356e-05
597b8f5f-ef44-4f3b-849d-572f18b0d917,67953.35,11.12659143519029,1,2.0,0,1,0,0,0,0,0,0,0,0,67953.35,0,False,2.0906274781547938e-05
