notice-identifier,dps-usage-lot,notice-type,publication-number,legal-basis,organisation-country-buyer,estimated-value-cur-lot,procedure-identifier,estimated-value-cur-proc,total-value,exclusion-grounds,accessibility-lot,procedure-accelerated,framework-buyer-categories-lot.hrv,legal-basis-proc,legal-basis-text.pol,no-negocaition-necessary-lot,legal-basis-text.ces,direct-award-justification-proc,framework-buyer-categories-lot.bul,legal-basis-text.fra,legal-basis-text.deu,currency,total-value-eur,total-value-eur-capped,is_outlier,total-value-eur-log,notice_is_cn-standard,notice_is_pin-only,notice_is_pin-tran,notice_is_pin-rtl,notice_is_cn-social,notice_is_pin-buyer,notice_is_qu-sy,notice_is_corr,notice_is_pin-cfc-social,notice_is_pin-cfc-standard
980b6ce9-60fa-4009-98cd-134bcb5957ee,,pin-only,1059-2025,32007R1370,POL,,,,,,,,,Ustawa z dnia 16.12.2010r. o publicznym transporcie zbiorowym,"['Bezpośrednie zawarcie umowy o świadczenie usług w zakresie publicznego transportu zbiorowego zgodnie treścią art. 22 ust. 1 pkt 1 ustawy z dnia 16.12.2010r., o publicznym transporcie zbiorowym (Dz. U. z 2023r., poz. 2778)']",,,,,,,EUR,,,False,0.0,0,1,0,0,0,0,0,0,0,0
0aad89ec-c8b0-424a-83da-b24a65b3e151,none,cn-standard,1078-2025,32014L0024,DEU,,b4e56b15-e531-4afd-92dd-173ab0e4c10d,,,bankr-nat|corruption|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence|nati-ground,,False,,vgv,,,,,,,,EUR,,,False,0.0,1,0,0,0,0,0,0,0,0,0
0477b33d-4080-4ef4-b31c-d02723582074,none|none|none|none,cn-standard,1080-2025,32014L0024,HUN,,e8659cfc-34a4-4c57-8ae6-94d7ba28c8a6,,,crime-org|corruption|fraud|terr-offence|finan-laund|human-traffic|tax-pay|socsec-pay|bankruptcy|insolvency|cred-arran|bankr-nat|liq-admin|susp-act|distorsion|partic-confl|prep-confl|misrepresent|nati-ground,,True,,,,False|False|False|False,,,,,,EUR,,,False,0.0,1,0,0,0,0,0,0,0,0,0
876206cb-5589-4a45-8d18-d946ce8ea589,none|none|none|none|none|none|none|none|none|none,cn-standard,1092-2025,32014L0024,HRV,EUR,28424c55-6c27-48ae-bfd1-4fcd1b08b185,EUR,2144500.0,crime-org|corruption|fraud|terr-offence|finan-laund|human-traffic|tax-pay|socsec-pay,n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc|n-inc,,['Naručitelji koji su navedeni u ovoj obavijesti'],,,,,,,,,EUR,2144500.0,2144500.0,False,14.578417449248127,1,0,0,0,0,0,0,0,0,0
bc9937bd-9e8a-4175-8ff4-d107727a09df,none,cn-standard,1099-2025,32014L0024,LTU,EUR,be271ced-1288-4755-97d1-a6a8b1014234,EUR,67768.6,distorsion|partic-confl|prep-confl|sanction|misrepresent|bankruptcy|crime-org|corruption|fraud|terr-offence|finan-laund|human-traffic|tax-pay|socsec-pay|prof-misconduct,,False,,,,,,,,,,EUR,67768.6,67768.6,False,11.12386899579608,1,0,0,0,0,0,0,0,0,0
d7b6033f-d78b-4030-926f-967f9cb71e21,none|none|none,cn-standard,1102-2025,32014L0024,HRV,EUR,5cc20c2e-7db3-42f2-beec-267d743af74c,EUR,799000.0,crime-org|corruption|fraud|terr-offence|finan-laund|human-traffic|tax-pay|socsec-pay,n-inc|n-inc|n-inc,,,,,,,,,,,EUR,799000.0,799000.0,False,13.591117476312084,1,0,0,0,0,0,0,0,0,0
6bb3078c-9e59-410b-8033-0486c5d8f80d,none,cn-standard,1103-2025,32014L0024,POL,,7bf14e07-de82-4a6e-a597-da262df594f5,,,nati-ground|prep-confl|corruption|fraud|labour-law|socsec-pay|tax-pay|distorsion|human-traffic|finan-laund|terr-offence|crime-org,,,,,,,,,,,,EUR,,,False,0.0,1,0,0,0,0,0,0,0,0,0
82541d5a-5618-48aa-8e89-744a18dc50f0,none,cn-standard,1114-2025,32014L0024,HRV,EUR,5776222b-af52-4885-a7b7-3344d00415ea,EUR,17150000.0,crime-org|corruption|fraud|terr-offence|finan-laund|human-traffic|tax-pay|socsec-pay|prof-misconduct|sanction|misrepresent,n-inc,,,,,,,,,,,EUR,17150000.0,17150000.0,False,16.65750878988526,1,0,0,0,0,0,0,0,0,0
ecbfc529-8957-4731-be4c-765adb80f91e,none,cn-standard,1117-2025,32014L0024,HRV,EUR,0f3ea1ba-3d57-48d1-a457-2a07bfe6e345,EUR,240000.0,crime-org|corruption|fraud|terr-offence|finan-laund|human-traffic|tax-pay|socsec-pay,n-inc,,,,,,,,,,,EUR,240000.0,240000.0,False,12.388398368982115,1,0,0,0,0,0,0,0,0,0
972f24de-b380-47fd-ba6b-27c8144d1387,none,cn-standard,1127-2025,32014L0024,HUN,,c2e71222-5fd8-4c04-aee4-57774c592ff5,,,crime-org,,False,,,,,,,,,,EUR,,,False,0.0,1,0,0,0,0,0,0,0,0,0
8b3244fb-fe13-416f-bf7f-300df385c205,none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none,cn-standard,1128-2025,other,ITA,EUR,f2da979e-a19f-40f3-92ea-288739b3c4e9,EUR,38668792.5,nati-ground,,False,,,,,,,,,,EUR,38668792.5,27807499.999999966,True,17.470543463200194,1,0,0,0,0,0,0,0,0,0
59c42128-ddff-49a2-87b0-771b32361537,,pin-tran,1137-2025,32007R1370,POL,,,,,,,,,,,,,int-oper,,,,EUR,,,False,0.0,0,0,1,0,0,0,0,0,0,0
9d453d0d-b81d-4e8e-a98f-7b66f5681850,,pin-tran,1153-2025,32007R1370,POL,,,,,,,,,art. 22 ust. 1 pkt 1) ustawy o publicznym transporcie zbiorowym,"['Organizator może bezpośrednio zawrzeć umowę o świadczenie usług w zakresie publicznego transportu zbiorowego, w przypadku gdy średnia wartość roczna przedmiotu umowy jest mniejsza niż 1 000 000 euro lub świadczenie usług w zakresie publicznego transportu zbiorowego dotyczy świadczenia tych usług w wymiarze mniejszym niż 300 000 kilometrów rocznie.']",,,int-rules,,,,EUR,,,False,0.0,0,0,1,0,0,0,0,0,0,0
0f6b634b-5e76-4b5f-ae30-988468d33a71,none,cn-standard,1168-2025,32014L0025,POL,,7a6bda9a-aba7-4dc9-a5ae-7ad4798ca0dd,,,exg-sitn-liq-admin|exg-mis-prep-confl|exg-sitn-as-susp|exg-sitn-other|exg-mis-partic-confl|exg-crim-corrpt|exg-crim-fraud|exg-sitn-insolvency|exg-pmt-bre-ssc|exg-pmt-bre-tax|exg-natl-bre-nat-law|exg-mis-distortion|exg-crim-traffick|exg-crim-laund|exg-crim-terror|exg-mis-sanction|exg-crim-part|exg-sitn-cred-arran|exg-sitn-bankr|exg-mis-misconduct|exg-mis-misrepresent,,False,,,,,,,,,,EUR,,,False,0.0,1,0,0,0,0,0,0,0,0,0
0e96f94d-700c-4de8-9f4c-d573a1a5e531,none,cn-standard,1173-2025,32014L0024,LTU,EUR,3f6e43c0-b73d-4f96-b00f-9e5ee4462c36,EUR,1031970.0,human-traffic|crime-org|partic-confl|nati-ground|corruption|tax-pay|finan-laund|misrepresent|prof-misconduct|socsec-pay|distorsion|sanction|terr-offence|prep-confl,,False,,,,,,,,,,EUR,1031970.0,1031970.0,False,13.846981123853617,1,0,0,0,0,0,0,0,0,0
20abb782-ac34-4bcc-9160-9f1473aca032,none|none|none|none|none|none|none|none|none|none|none|none|none|none|none,cn-standard,1175-2025,32014L0025,FRA,EUR,146116f3-da3e-43e8-a8e7-b69325214df5,EUR,129960000.0,exg-natl-bre-nat-law,,False,,,,,,,,,,EUR,129960000.0,27807499.999999966,True,18.68273727645985,1,0,0,0,0,0,0,0,0,0
019416ef-450c-4454-91db-9ec50c06bef0,none,cn-standard,1178-2025,32014L0024,DEU,EUR,019416ed-fa1d-415e-8172-dc36c3ce1b07,EUR,1554283.0,bankr-nat|corruption|crime-org|finan-laund|fraud|human-traffic|insolvency|labour-law|misrepresent|partic-confl|prep-confl|socsec-pay|tax-pay,,False,,vgv,,True,,,,,,EUR,1554283.0,1554283.0,False,14.256525547394972,1,0,0,0,0,0,0,0,0,0
d1e59141-89b1-4b46-a530-f7224cace23c,none,cn-standard,1190-2025,32014L0024,CZE,,fb69c076-b264-45d0-938b-49ffc513466b,,,nati-ground,,,,32014L0024|134/2016 Sb.,,,"['Směrnice Evropského parlamentu a Rady 2014/24/EU ze dne 26. února 2014 o zadávání veřejných zakázek a o zrušení směrnice 2004/18/ES', 'Zákon o zadávání veřejných zakázek']",,,,,EUR,,,False,0.0,1,0,0,0,0,0,0,0,0,0
bf0bfa48-f848-46cc-8d7c-c67167e25e8c,none,cn-standard,1195-2025,32014L0024,SWE,SEK,004f57cf-3a9d-4cd3-a5ac-e1a51de117f0,SEK,40000000.0,bankr-nat|bankruptcy|corruption|cred-arran|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,,False,,,,,,,,,,SEK,3479999.9999999995,3479999.9999999995,False,15.062543139106937,1,0,0,0,0,0,0,0,0,0
c52ee940-e34e-43eb-8c33-821eae195b74,none|none|none,cn-standard,1198-2025,32014L0024,POL,,6adabef5-611c-4902-a323-406f1efa728a,,,exg-crim-corrpt|exg-crim-fraud|exg-crim-terror|exg-crim-traffick|exg-crim-laund|exg-pmt-bre-ssc|exg-mis-partic-confl|exg-mis-distortion,,False,,,,,,,,,,EUR,,,False,0.0,1,0,0,0,0,0,0,0,0,0
d065a9e5-3af5-4e3f-9833-552b9007e640,,qu-sy,1210-2025,32014L0025,ITA,,1b88635e-1d38-4c48-846c-cc2d3ed59586,,,,,,,,,,,,,,,EUR,,,False,0.0,0,0,0,0,0,0,1,0,0,0
4bd4cd3b-d60f-49b5-9b1d-6d1d7a986238,none,cn-standard,1217-2025,32014L0024,BGR,BGN,f6cf1a6c-0673-4a8e-b54f-235cc20b711e,BGN,295000.0,crime-org|corruption|fraud|terr-offence|finan-laund|human-traffic|tax-pay|socsec-pay|envir-law|socsec-law|labour-law|prep-confl|partic-confl|misrepresent|nati-ground|misrepresent,n-inc,False,,,,,,,,,,BGN,150450.0,150450.0,False,11.921392728762589,1,0,0,0,0,0,0,0,0,0
55663e89-4605-4c3e-9bbe-51f762aac8e4,none,cn-standard,1220-2025,32014L0024,POL,,938cebbf-4f47-4093-97ef-309be091ee0f,,,,,False,,,,,,,,,,EUR,,,False,0.0,1,0,0,0,0,0,0,0,0,0
75961f78-c0d9-4030-b64f-7738792719be,,pin-only,1224-2025,32014L0024,ITA,,,EUR,3000000.0,,,,,,,,,,,,,EUR,3000000.0,3000000.0,False,14.914123179965662,0,1,0,0,0,0,0,0,0,0
38d987cc-040b-42ff-b9bb-97786f8645c3,none|none|none|none,cn-standard,1227-2025,32014L0024,PRT,EUR,1108e2e5-71bf-4106-b6da-3a4c349d9ee6,EUR,6364906.0,,,False,,,,,,,,,,EUR,6364906.0,6364906.0,False,15.666310178712147,1,0,0,0,0,0,0,0,0,0
e22860b6-1e45-4b3d-8109-0661e495ad60,none,cn-standard,1232-2025,32014L0025,SWE,SEK,3e4a9f20-16cb-475c-b20f-867482924297,SEK,250000000.0,,,False,,,,,,,,,,SEK,21750000.0,21750000.0,False,16.89512436147598,1,0,0,0,0,0,0,0,0,0
463f13a9-c93f-45c6-b011-6c55da87b1c1,none,cn-standard,1234-2025,32014L0025,HRV,EUR,41d1105b-a02b-41d9-9e1f-1fe69a5cafd9,EUR,700000.0,crime-org|corruption|fraud|terr-offence|finan-laund|human-traffic|tax-pay|socsec-pay|bankruptcy|insolvency|liq-admin|cred-arran|susp-act|bankr-nat|sanction|misrepresent,n-inc,,['Naručitelji koji su navedeni u ovoj obavijesti'],,,,,,,,,EUR,700000.0,700000.0,False,13.45883704259595,1,0,0,0,0,0,0,0,0,0
ea1b3531-a83c-4426-bd01-f73878122544,none,cn-standard,1235-2025,32014L0025,LTU,EUR,e983cef8-8639-43ba-b05d-d277e86d4124,EUR,0.0,partic-confl|nati-ground|corruption|liq-admin|tax-pay|insolvency|envir-law|labour-law|socsec-law|finan-laund|misrepresent|prof-misconduct|bankruptcy|bankr-nat|crime-org,,False,,,,,,,,,,EUR,0.0,0.0,False,0.0,1,0,0,0,0,0,0,0,0,0
f0f57f80-195a-4e48-9b21-7622a22ac997,none,cn-standard,1247-2025,32014L0024,FRA,,2223241f-e395-44ee-a2cf-51cafca4cb57,,,nati-ground,,False,,,,False,,,,,,EUR,,,False,0.0,1,0,0,0,0,0,0,0,0,0
99c7a037-94f0-404e-bb80-caf7388398f4,none,pin-rtl,1255-2025,32014L0024,FIN,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,0,0,1,0,0,0,0,0,0
799dc279-a443-4cbf-98cc-59a3491dceaa,none,cn-standard,1256-2025,32018R1046,ITA,EUR,799dc279-a443-4cbf-98cc-59a3491dceaa,EUR,251806.08,nati-ground,,False,,,,,,,,,,EUR,251806.08,251806.08,False,12.436418517750706,1,0,0,0,0,0,0,0,0,0
6f6e662a-4528-408a-8064-2fddbfa3b9f3,none,cn-standard,1259-2025,32014L0024,DEU,EUR,b4977fdb-452a-466c-82cf-4a9073e7f9d1,EUR,425636.0,bankr-nat|corruption|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,,False,,vob-a-eu,,,,,,,,EUR,425636.0,425636.0,False,12.961342149321075,1,0,0,0,0,0,0,0,0,0
559f0271-4511-46ff-a107-6b40b28b1dca,none|none,cn-standard,1266-2025,32014L0024,FIN,,7a765b00-0126-4165-b7c7-088d9f7ba1aa,EUR,8000000.0,bankr-nat|bankruptcy|corruption|cred-arran|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|nati-ground|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,,False,,,,,,,,,,EUR,8000000.0,8000000.0,False,15.894952224644102,1,0,0,0,0,0,0,0,0,0
fac50d2d-018a-41df-af00-f0e95cb6c37d,none|none,cn-standard,1269-2025,32014L0024,POL,,d5d476f2-118a-46e3-9bb5-6e97614dd27d,,,nati-ground|prep-confl|corruption|fraud|labour-law|socsec-pay|tax-pay|distorsion|human-traffic|finan-laund|terr-offence|crime-org,,,,,,,,,,,,EUR,,,False,0.0,1,0,0,0,0,0,0,0,0,0
b642b0ef-07b2-4ddc-8aaf-38c87f799448,none,cn-standard,1275-2025,32014L0024,HRV,EUR,05ef595d-222a-4a8e-8f13-2a9455c63019,EUR,500000.0,crime-org|corruption|fraud|terr-offence|finan-laund|human-traffic|tax-pay|socsec-pay|bankruptcy|insolvency|liq-admin|cred-arran|susp-act|bankr-nat,n-inc,,,,,,,,,,,EUR,500000.0,500000.0,False,13.122365377402328,1,0,0,0,0,0,0,0,0,0
77c9d2bf-8012-4ba6-b0f0-5ce32c886bd6,none,cn-standard,1276-2025,32014L0024,FRA,,8ce1f01e-5251-487c-be3e-6de12a3fa328,,,nati-ground,,False,,,,,,,,,,EUR,,,False,0.0,1,0,0,0,0,0,0,0,0,0
9ab84384-b97f-49e9-bd46-f60f2ea97406,none,cn-standard,1289-2025,32014L0024,POL,,7d97f4b6-1ac9-44dc-8264-7e7186dd9699,PLN,4570680.56,,,False,,,,,,,,,,PLN,1051256.5288,1051256.5288,False,13.865497652003459,1,0,0,0,0,0,0,0,0,0
8e627332-b2b1-4689-b5ae-d07fc991813c,,pin-tran,1291-2025,32007R1370,POL,,,,,,,,,,,,,below-thres-sme,,,,EUR,,,False,0.0,0,0,1,0,0,0,0,0,0,0
e2c402ce-00ca-4112-985f-3a7624eee3c2,,cn-standard,1299-2025,32009L0081,CZE,,bad340f9-d2fc-4560-ae82-d5e639d4aab6,,,,,,,32009L0081|134/2016 Sb.,,,"['Směrnice Evropského parlamentu a Rady 2009/81/ES ze dne 13. července 2009 o koordinaci postupů při zadávání některých zakázek na stavební práce, dodávky a služby zadavateli v oblasti obrany a bezpečnosti a o změně směrnic 2004/17/ES a 2004/18/ES', 'Zákon o zadávání veřejných zakázek']",,,,,EUR,,,False,0.0,1,0,0,0,0,0,0,0,0,0
c5451bdb-cf9f-4c21-bf4f-7961ca38f271,,pin-only,1301-2025,32014L0024,FIN,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,1,0,0,0,0,0,0,0,0
e50db849-528b-4dce-8bcc-4ba26254e276,,pin-tran,1321-2025,32007R1370,POL,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,0,1,0,0,0,0,0,0,0
12e4d9c3-a46a-4f69-8014-3a0a7f9b86da,none,cn-standard,1322-2025,32014L0024,ITA,EUR,5c147fb1-65bf-40c6-908e-1d9e2b1720be,EUR,1580850.0,nati-ground,,,,,,,,,,,,EUR,1580850.0,1580850.0,False,14.273473867601078,1,0,0,0,0,0,0,0,0,0
919a7b47-43b2-4bfc-aad3-8b0c95b6f688,none,cn-standard,1323-2025,32014L0024,HRV,EUR,0c653338-605b-4d20-a64b-c46f52350c4d,EUR,1050000.0,crime-org|corruption|fraud|terr-offence|finan-laund|human-traffic|tax-pay|socsec-pay,n-inc,,['Naručitelji koji su navedeni u ovoj obavijesti'],,,,,,,,,EUR,1050000.0,1050000.0,False,13.864301674514206,1,0,0,0,0,0,0,0,0,0
d15dded2-c141-47f7-bef2-081a8a8aab66,none,cn-standard,1325-2025,32014L0024,POL,,c9c6e37f-5cde-4364-a759-a0f5b9bd0635,,,,,False,,"Postępowanie o udzielenie zamówienia prowadzone jest w trybie przetargu nieograniczonego, na podstawie art. 132 ustawy z dnia 11 września 2019 r. Prawo zamówień publicznych (t.j. Dz. U. z 2023 r., poz. 1605 z późn. zm.) zwanej dalej także „Pzp”. Zamawiający przewiduje zastosowanie art. 139 ustawy Pzp.",,,,,,,,EUR,,,False,0.0,1,0,0,0,0,0,0,0,0,0
5ab03f32-13fc-42af-9575-59ece4e8eecf,none,cn-standard,1326-2025,32014L0024,POL,,e4578e2f-6214-475d-ac9a-edfe9f7f0acf,,,,,False,,,,,,,,,,EUR,,,False,0.0,1,0,0,0,0,0,0,0,0,0
2dbff1a3-3d79-4bd8-981b-df5fe9a80108,none,cn-standard,1330-2025,32014L0025,HUN,HUF,41c02a0c-b1ba-4fb7-99fa-7a2ae5d0a406,HUF,40000000.0,bankr-nat,,False,,,,,,,,,,HUF,104000.0,104000.0,False,11.552155793461898,1,0,0,0,0,0,0,0,0,0
4d315d6e-d2d3-4d05-bfa3-46739df8dc41,none|none|none|none,cn-standard,1342-2025,32014L0024,GRC,EUR,30046a7f-c0a0-481a-ac78-082a20330af3,EUR,3687594.98,exg-crim-part|exg-crim-fraud|exg-crim-terror|exg-crim-laund|exg-crim-traffick|exg-pmt-bre-tax|exg-pmt-bre-ssc|exg-mis-bre-lab-law|exg-mis-bre-soc-law|exg-mis-bre-env-law|exg-sitn-bankr|exg-sitn-liq-admin|exg-sitn-other|exg-mis-distortion|exg-mis-partic-confl|exg-mis-misrepresent|exg-mis-misconduct|exg-sitn-as-susp,,False,,,,,,,,,,EUR,3687594.98,3687594.98,False,15.120485307766053,1,0,0,0,0,0,0,0,0,0
597a54df-0960-4380-b48f-e2bbd7e15f7a,none,cn-standard,1348-2025,32014L0024,CZE,CZK,9c18bfc3-eb96-4372-90f9-2b76fe183731,CZK,15984945.0,nati-ground,,,,32014L0024|134/2016 Sb.,,,"['Směrnice Evropského parlamentu a Rady 2014/24/EU ze dne 26. února 2014 o zadávání veřejných zakázek a o zrušení směrnice 2004/18/ES', 'Zákon o zadávání veřejných zakázek']",,,,,CZK,623412.855,623412.855,False,13.342965870964138,1,0,0,0,0,0,0,0,0,0
188525fc-dcc8-4f3d-8c68-bf4a7f05d390,,pin-only,1361-2025,32014L0024,ITA,,,,,,,,,,,,,,,,,EUR,,,False,0.0,0,1,0,0,0,0,0,0,0,0
f6457a2c-f446-4dc3-b22d-eae244db1ce1,none,cn-standard,1362-2025,32014L0024,MLT,EUR,fefd1c2f-2231-4b19-b716-f4459a0c63e5,EUR,607226.0,human-traffic|insolvency|labour-law|liq-admin|misrepresent|nati-ground|partic-confl|prep-confl|prof-misconduct|sanction|bankr-nat|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence|bankruptcy|corruption|cred-arran|crime-org|distorsion|envir-law|finan-laund|fraud,,False,,,,,,,,,,EUR,607226.0,607226.0,False,13.316657970478119,1,0,0,0,0,0,0,0,0,0
c0cfc6cf-de02-4131-aa4f-6978225fa2ae,none,cn-standard,1373-2025,32014L0025,POL,,e686ed7b-45d2-4ae1-944e-4757e1789227,,,,,False,,,,,,,,,,EUR,,,False,0.0,1,0,0,0,0,0,0,0,0,0
bc0731ee-e24e-496b-ae33-a4c3b8107a11,none,cn-standard,1374-2025,32014L0024,HRV,EUR,25b28193-6ae6-4168-bfbe-d2603c77a8c3,EUR,200000.0,crime-org|corruption|fraud|terr-offence|finan-laund|human-traffic|tax-pay|socsec-pay,n-inc-just,,,,,,,,,,,EUR,200000.0,200000.0,False,12.206077645517674,1,0,0,0,0,0,0,0,0,0
5d8eb954-f044-48c2-871c-14cadd03d0c3,none,cn-standard,1375-2025,32014L0024,POL,,028ea213-3834-4662-9fcb-c133b237ea26,,,exg-natl-bre-nat-law,,True,,,,,,,,,,EUR,,,False,0.0,1,0,0,0,0,0,0,0,0,0
a4734ad0-6f50-4278-88f0-73b5cb471003,none,cn-standard,1380-2025,32014L0024,HRV,EUR,ccba5a38-b2d4-4068-87c5-4a97e0aca238,EUR,317600.0,crime-org|corruption|fraud|terr-offence|finan-laund|human-traffic|tax-pay|socsec-pay,n-inc,,['Naručitelji koji su navedeni u ovoj obavijesti'],,,,,,,,,EUR,317600.0,317600.0,False,12.66855115696477,1,0,0,0,0,0,0,0,0,0
93f4e583-a7e9-46c5-86b8-56d53180f8ca,none|none|none|none|none,cn-standard,1386-2025,32014L0024,BGR,BGN,7494c42f-795b-47d5-bf01-307349b6c0c7,BGN,1725000.0,crime-org|corruption|fraud|terr-offence|finan-laund|human-traffic|tax-pay|socsec-pay|envir-law|socsec-law|labour-law|prep-confl|partic-confl|misrepresent|nati-ground|bankruptcy|insolvency|cred-arran|bankr-nat|liq-admin|susp-act|misrepresent,inc|inc|inc|inc|inc,False,,,,,,,,,,BGN,879750.0,879750.0,False,13.687394191869744,1,0,0,0,0,0,0,0,0,0
2b6619a6-c1ee-4e37-9523-0d79146caf83,none,cn-standard,1388-2025,32014L0024,LTU,EUR,a39fbabb-65df-4197-b5a4-e51b30863510,EUR,35000.0,sanction|socsec-pay|tax-pay|terr-offence|bankruptcy|distorsion|crime-org|corruption|finan-laund|fraud|human-traffic|misrepresent|partic-confl|prep-confl|prof-misconduct,,False,,,,,,,,,,EUR,35000.0,35000.0,False,10.463131911491967,1,0,0,0,0,0,0,0,0,0
11f15778-45e1-422d-b03a-afeccbe140ea,none,cn-standard,1392-2025,32014L0024,CZE,,4dab0394-f098-4159-b443-6a784ab94217,CZK,1992000.0,nati-ground,,,,32014L0024|134/2016 Sb.,,,"['Směrnice Evropského parlamentu a Rady 2014/24/EU ze dne 26. února 2014 o zadávání veřejných zakázek a o zrušení směrnice 2004/18/ES', 'Zákon o zadávání veřejných zakázek']",,,,,CZK,77688.0,77688.0,False,11.26046895619217,1,0,0,0,0,0,0,0,0,0
638eda58-44c9-4596-bda1-93723e71ef46,none|none,cn-standard,1399-2025,32014L0025,CZE,CZK,6537bc04-1865-458f-9070-f7fb79442f05,CZK,46000000.0,nati-ground,,False,,32014L0025|134/2016 Sb.,,,"['Směrnice Evropského parlamentu a Rady 2014/25/EU ze dne 26. února 2014 o zadávání zakázek subjekty působícími v odvětví vodního hospodářství, energetiky, dopravy a poštovních služeb a o zrušení směrnice 2004/17/ES', 'Zákon o zadávání veřejných zakázek']",,,,,CZK,1794000.0,1794000.0,False,14.399958879014324,1,0,0,0,0,0,0,0,0,0
bea15a21-9efd-4d51-9707-231e0b389322,none|none|none|none,cn-standard,1404-2025,32014L0024,BGR,BGN,366d89ad-3cf3-4021-981f-f4ef9e1d6e59,BGN,4120828.33,crime-org|corruption|fraud|terr-offence|finan-laund|human-traffic|tax-pay|socsec-pay|envir-law|socsec-law|labour-law|prep-confl|partic-confl|misrepresent|nati-ground|bankruptcy|insolvency|cred-arran|bankr-nat|liq-admin|susp-act,inc|inc|inc|inc,False,,,,,,,,,,BGN,2101622.4483000003,2101622.4483000003,False,14.558220674647524,1,0,0,0,0,0,0,0,0,0
6a7c0317-18bd-4158-b47b-990415342b53,none,cn-standard,1406-2025,32014L0024,POL,,aedcf2e2-cc7c-42da-89e2-e74af2883807,,,,,False,,art. 132 ustawy Pzp,,,,,,,,EUR,,,False,0.0,1,0,0,0,0,0,0,0,0,0
5b181137-277a-424f-bb95-6cca921e4c98,none|none,cn-standard,1407-2025,32014L0024,PRT,EUR,df145cb5-7a0e-4fd9-b1ae-6e706257f37d,EUR,5798435.14,,,False,,,,,,,,,,EUR,5798435.14,5798435.14,False,15.573098808125183,1,0,0,0,0,0,0,0,0,0
dd0516b5-dea7-4679-a832-a3b6d19d93f2,,pin-only,1408-2025,other,POL,,,PLN,0.0,,,,,Bezpośrednie udzielenie zamówień na małą skalę (art. 5 ust. 4 rozporządzenia 1370/2007),"['Art. 23 ust. 1 pkt 1 w związku z art. 19 ust. 1 pkt 3 ustawy z dnia 16 grudnia 2010 r. o publicznym transporcie zbiorowym (t.j. Dz. U. z 2023 r., poz. 2778)']",,,,,,,PLN,0.0,0.0,False,0.0,0,1,0,0,0,0,0,0,0,0
f612f9b4-0360-461b-99d8-9a035f252cee,none|none,cn-standard,1409-2025,32014L0024,FRA,,15083c80-9765-4338-93be-2a7e6b837158,,,nati-ground,,,,,,,,,,,,EUR,,,False,0.0,1,0,0,0,0,0,0,0,0,0
28f2dfd0-7fad-43c8-8d30-ea5df5907296,none,cn-standard,1411-2025,32014L0024,POL,,a366c25f-daf0-41ba-81b3-5c1d0bd97398,,,crime-org|corruption|fraud|terr-offence|finan-laund|human-traffic|tax-pay|socsec-pay|labour-law|distorsion|prep-confl|nati-ground|liq-admin|bankr-nat|cred-arran|susp-act|bankruptcy|insolvency,,,,,,,,,,,,EUR,,,False,0.0,1,0,0,0,0,0,0,0,0,0
cc1d4129-3342-46cb-a8d9-a833efba681b,none,cn-standard,1412-2025,32014L0024,FRA,,ee706d94-be3f-4777-8754-268b7501bc5b,,,nati-ground,,False,,,,,,,,,,EUR,,,False,0.0,1,0,0,0,0,0,0,0,0,0
