notice-identifier,dps-usage-lot,notice-type,publication-number,procedure-accelerated,legal-basis,organisation-country-buyer,estimated-value-cur-lot,procedure-identifier,winner-size,estimated-value-cur-proc,total-value,winner-selection-status,direct-award-justification-text-proc.ell,direct-award-justification-proc,exclusion-grounds,legal-basis-proc,subcontracting-percentage,subcontracting-value,framework-value-notice,legal-basis-text.ell,accessibility-lot,winner-owner-nationality,currency,total-value-eur,total-value-eur-capped,is_outlier,total-value-eur-log,bidder-count,primary-bidder-size,bidder-size-numeric,notice_is_can-standard,notice_is_cn-standard,notice_is_can-modif,notice_is_pin-cfc-standard,notice_is_can-social,notice_is_pin-cfc-social,notice_is_cn-desg,notice_is_cn-social,notice_is_pin-only
7e94ac69-5a0f-4006-8d7f-eef5a79b51f0,none|none|none|none,cn-standard,295279-2025,False,32014L0024,GRC,EUR,af96ca36-1868-461f-a678-f6d8ceee8e90,,EUR,79215.17,,,,exg-mis-prep-confl|exg-sitn-as-susp|exg-crim-fraud|exg-sitn-insolvency|exg-sitn-cred-arran|exg-crim-corrpt|exg-mis-misrepresent|exg-sitn-other|exg-mis|exg-crim|exg-pmt|exg-crim-laund|exg-crim-traffick|exg-natl-bre-nat-law|exg-mis-bre-soc-law|exg-mis-bre-lab-law|exg-mis-bre-env-law|exg-pmt-bre-ssc|exg-pmt-bre-tax|exg-sitn-liq-admin|exg-mis-sanction|exg-sitn-bankr|exg-mis-misconduct|exg-mis-partic-confl|exg-crim-part|exg-mis-distortion|exg-crim-terror,,,,,,,,EUR,79215.17,79215.17,False,11.279935723630006,0,,,0,1,0,0,0,0,0,0,0
2e8d4290-6b9e-4ec1-8503-6aa7ce066eac,none,can-standard,295316-2025,False,32014L0024,GRC,EUR,e9a112df-57ee-4ddd-a065-aa37b933db5a,small,EUR,18850.0,selec-w,,,,,,,,,,,EUR,18850.0,18850.0,False,9.844321241866913,1,small,2.0,1,0,0,0,0,0,0,0,0
9fc91e5f-cb48-4beb-92dc-6ed6bd714f8c,none,can-standard,295779-2025,,32014L0024,GRC,EUR,ae690b77-901d-41e8-94f6-c0fcd895935b,medium,EUR,5914080.0,selec-w,,,,,,,,,,,EUR,5914080.0,5914080.0,False,15.592846675614597,1,medium,3.0,1,0,0,0,0,0,0,0,0
387b7b77-7aaa-41bd-9b51-03409e0ef3fa,none,cn-standard,295791-2025,False,32014L0024,GRC,EUR,178c7f02-d205-4222-ae56-9d57209867cd,,EUR,152258.06,,,,exg-mis-prep-confl|exg-mis-unrel-sec|exg-sitn-as-susp|exg-crim-fraud|exg-sitn-insolvency|exg-sitn-cred-arran|exg-crim-corrpt|exg-mis-misrepresent|exg-sitn-other|exg-crim-laund|exg-crim-traffick|exg-mis-bre-lab-law|exg-mis-bre-soc-law|exg-mis-bre-env-law|exg-natl-bre-nat-law|exg-pmt-bre-ssc|exg-pmt-bre-tax|exg-mis-off-cond|exg-sitn-liq-admin|exg-mis-sanction|exg-sitn-bankr|exg-mis-misconduct|exg-mis-partic-confl|exg-crim-part|exg-mis-distortion|exg-crim-terror,,,,,,,,EUR,152258.06,152258.06,False,11.933338691190812,0,,,0,1,0,0,0,0,0,0,0
9eadc573-99e5-4dbf-b0ae-60f9adc5e821,none|none,cn-standard,295872-2025,False,32014L0024,GRC,EUR,c6322236-45d6-4d2a-9c63-ba1784479e8f,,EUR,625350.0,,,,,,,,,,,,EUR,625350.0,625350.0,False,13.346068371080275,0,,,0,1,0,0,0,0,0,0,0
661d491c-35c4-4763-bf14-611028b74c4f,none,can-standard,295891-2025,,32014L0024,GRC,EUR,ae690b77-901d-41e8-94f6-c0fcd895935b,medium,EUR,381712.0,selec-w,,,,,,,,,,,EUR,381712.0,381712.0,False,12.852424296314215,1,medium,3.0,1,0,0,0,0,0,0,0,0
21c6d65e-4ee7-4d88-b1e3-5a3f2c98d5a3,none,cn-standard,295897-2025,False,32014L0024,GRC,EUR,94268591-1b3c-4c67-9590-3c250cd201ae,,EUR,455400.0,,,,,,,,,,,,EUR,455400.0,455400.0,False,13.028933628481127,0,,,0,1,0,0,0,0,0,0,0
1639c87b-407d-49dc-b856-613b62235a70,none,can-standard,296001-2025,False,32014L0024,GRC,EUR,e9a112df-57ee-4ddd-a065-aa37b933db5a,small,EUR,19500.0,selec-w,,,,,,,,,,,EUR,19500.0,19500.0,False,9.87822102528824,1,small,2.0,1,0,0,0,0,0,0,0,0
b8fe8ef7-2ed1-426f-9828-d5981cb0edf2,none,can-standard,296010-2025,,32014L0024,GRC,EUR,ae690b77-901d-41e8-94f6-c0fcd895935b,medium,EUR,867596.8,selec-w,,,,,,,,,,,EUR,867596.8,867596.8,False,13.67348352220089,1,medium,3.0,1,0,0,0,0,0,0,0,0
2932acf3-73f3-43fe-ac47-62551b6a7b58,none|none,cn-standard,296051-2025,False,32014L0024,GRC,EUR,fe136351-ab9e-4d47-bdd1-3133d4339ae1,,EUR,604838.71,,,,exg-mis-prep-confl|exg-sitn-as-susp|exg-crim-fraud|exg-sitn-insolvency|exg-crim-corrpt|exg-sitn-cred-arran|exg-mis-misrepresent|exg-sitn-other|exg-mis|exg-crim|exg-pmt|exg-sitn|exg-crim-laund|exg-crim-traffick|exg-mis-bre-lab-law|exg-mis-bre-soc-law|exg-mis-bre-env-law|exg-pmt-bre-ssc|exg-pmt-bre-tax|exg-sitn-liq-admin|exg-mis-sanction|exg-sitn-bankr|exg-mis-misconduct|exg-mis-partic-confl|exg-crim-part|exg-mis-distortion|exg-crim-terror,,,,,,,,EUR,604838.71,604838.71,False,13.312718759760847,0,,,0,1,0,0,0,0,0,0,0
4bee219c-ec45-42a5-a2c9-6ac447a09973,,can-modif,296125-2025,,32014L0024,GRC,,d3e68b75-f7df-4d9d-b331-547d85099b17,,,9387414.52,,,,,,9.0,,,,,,EUR,9387414.52,9312578.711999994,True,16.05488057581297,0,,,0,0,1,0,0,0,0,0,0
592e760c-4096-413d-8e0a-5568231b0e82,none,cn-standard,296128-2025,False,other,GRC,,00ae69dc-15b6-4fb8-b029-52ff3ea5b9b5,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,1,0,0,0,0,0,0,0
d484f58a-d7a6-42e0-814b-53f7b31781c4,,can-modif,296140-2025,,32014L0024,GRC,,e53fdcc8-001b-44ee-b57b-efdcecfb0ed3,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,0,1,0,0,0,0,0,0
6a60c8a9-9a09-45dc-b67f-067233bdc1c2,none,can-standard,296215-2025,False,other,GRC,EUR,11a12161-6e8d-42a4-8c6b-cf61e7e2aeeb,sme,EUR,2000000.0,selec-w,,,,,,,,,,,EUR,2000000.0,2000000.0,False,14.508658238524095,1,sme,2.5,1,0,0,0,0,0,0,0,0
56accd0a-5b42-4fe0-9a05-a5af62448873,none,can-standard,296384-2025,,32014L0024,GRC,EUR,6711c0a0-4a31-4907-8a4c-02fff0351aa5,sme,EUR,292010.71,selec-w,,,,,,,,,,,EUR,292010.71,292010.71,False,12.584549183186052,1,sme,2.5,1,0,0,0,0,0,0,0,0
fa64bd0e-0741-487d-a7ec-29b91c3c7eb5,none,cn-standard,296588-2025,False,32014L0024,GRC,EUR,045b5bd9-d103-4fa4-9bb9-848c14b0935e,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,1,0,0,0,0,0,0,0
8af199e3-023b-4886-89f3-54631a54f5eb,none,cn-standard,296619-2025,False,32014L0024,GRC,EUR,d0c2e3e4-4764-40ce-968c-30e3357cbea2,,EUR,4704000.0,,,,,,,,,,,,EUR,4704000.0,4704000.0,False,15.36392398114561,0,,,0,1,0,0,0,0,0,0,0
c98a4bbe-1a50-42cf-8d50-f28b07410552,none,can-standard,296637-2025,False,32014L0024,GRC,EUR,e9a112df-57ee-4ddd-a065-aa37b933db5a,small,EUR,41500.0,selec-w,,,,,,,,,,,EUR,41500.0,41500.0,False,10.633472802314019,1,small,2.0,1,0,0,0,0,0,0,0,0
ffeb80c3-a34f-4bcb-8888-636d95e4148c,none,can-standard,296753-2025,False,32014L0024,GRC,EUR,857379cf-6c75-4ff9-a975-7f795eedf996,sme,EUR,660249.25,selec-w,,,,,12.35,,,,,,EUR,660249.25,660249.25,False,13.40037420880376,1,sme,2.5,1,0,0,0,0,0,0,0,0
e520791a-10dd-4307-a495-e1a2633bacd3,none|none|none|none|none,cn-standard,296763-2025,False,32014L0024,GRC,,dbacc05b-002f-4f9c-8158-2bd70dfa2106,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,1,0,0,0,0,0,0,0
a219059f-1b1b-46fb-b092-66eb0cdddd9a,none|none,cn-standard,296839-2025,False,32014L0024,GRC,,7e7a5e14-b79c-4ddd-85a3-a35445b4a952,,EUR,313009.57,,,,exg-crim-part|exg-crim-fraud|exg-crim-traffick|exg-sitn-bankr|exg-crim-terror|exg-pmt-bre-ssc|exg-pmt-bre-tax|exg-mis-distortion|exg-mis-partic-confl,,,,,,,,EUR,313009.57,313009.57,False,12.653992238920148,0,,,0,1,0,0,0,0,0,0,0
c207eb47-8855-440e-b219-b58fe4828f34,none|none|none|none|none,can-standard,296850-2025,False,32014L0024,GRC,EUR,e305bb87-cced-47a7-b4f9-38aa35aae85b,medium|medium|medium,EUR,140438.8,selec-w|selec-w|selec-w|selec-w|selec-w,,,,,,,,,,,EUR,140438.8,140438.8,False,11.852534206185656,3,medium,3.0,1,0,0,0,0,0,0,0,0
333154e5-81ac-4ec9-a241-3c4eacd7df08,none,cn-standard,296854-2025,False,32014L0024,GRC,,04af552e-d71f-46e4-8a5d-d9c57df973b0,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,1,0,0,0,0,0,0,0
4ca401cd-2a40-4c79-b266-e54c789a2654,none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none|none,can-standard,296985-2025,False,32014L0024,GRC,EUR,5fc18bd5-6fbc-4b3f-9b4c-5851050060d5,sme|sme|sme|sme,EUR,12643067.0,selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|clos-nw|clos-nw|clos-nw|clos-nw,,,,,,,,,,,EUR,12643067.0,9312578.711999994,True,16.35261963874987,4,sme,2.5,1,0,0,0,0,0,0,0,0
f4a9c433-317e-4b48-bff5-7265c58a7680,none|none|none|none,can-standard,297035-2025,False,32014L0024,GRC,EUR,3d5cb1e9-ca66-4513-bbdf-4ab70f3e8469,sme|sme,EUR,178500.0,selec-w|selec-w|selec-w|selec-w,,,,4412/2016,,,,"['Ανοικτός Ηλεκτρονικός Διαγωνισμός, άνω των ορίων, άρθρου 27 και 36 του ν. 4412/2016.']",,,EUR,178500.0,178500.0,False,12.092349482427034,2,sme,2.5,1,0,0,0,0,0,0,0,0
a029cb7b-fbe3-4e13-82bd-9f8b171aa041,none,can-standard,297101-2025,False,other,GRC,EUR,b774d379-8920-418b-95b1-e79647751d3b,large,EUR,2000000.0,selec-w,,,,,,,,,,,EUR,2000000.0,2000000.0,False,14.508658238524095,1,large,4.0,1,0,0,0,0,0,0,0,0
b1041cfa-08bb-49d4-a69f-1ac11cf7da4c,none,can-standard,297214-2025,False,32014L0024,GRC,EUR,34efadaf-b567-4a8e-ad38-8f534140d410,sme|sme,EUR,328060.0,selec-w,,,,,29.0,95137.4,,,,,EUR,328060.0,328060.0,False,12.700954845684716,2,sme,2.5,1,0,0,0,0,0,0,0,0
59643554-38ce-4227-aa55-00b8dca6feb5,none,cn-standard,297279-2025,False,32014L0024,GRC,EUR,4975845f-91d6-4b2a-b783-00e7c14a886c,,EUR,280000.0,,,,exg-crim-part|exg-crim-corrpt|exg-crim-fraud|exg-crim-terror|exg-crim-laund|exg-crim-traffick|exg-pmt-bre-ssc|exg-pmt-bre-tax|exg-mis-bre-lab-law|exg-sitn-cred-arran|exg-sitn-liq-admin|exg-sitn-other|exg-sitn-bankr|exg-mis-distortion|exg-mis-partic-confl|exg-mis-prep-confl|exg-mis-misconduct|exg-mis-misrepresent|exg-mis-bre-soc-law|exg-mis-bre-env-law,,,,,,,,EUR,280000.0,280000.0,False,12.54254845357358,0,,,0,1,0,0,0,0,0,0,0
2c949c05-9395-4c99-a632-73997ee14915,none,can-standard,297299-2025,False,32014L0024,GRC,EUR,e9a112df-57ee-4ddd-a065-aa37b933db5a,small,EUR,52000.0,selec-w,,,,,,,,,,,EUR,52000.0,52000.0,False,10.859018228147887,1,small,2.0,1,0,0,0,0,0,0,0,0
8a8937b3-d4c3-46ea-9225-02a2aff5a025,none,can-standard,297483-2025,False,32014L0024,GRC,EUR,1ca968f4-9b00-4fb5-9547-4d25bb8544fa,small,,499100.0,selec-w,,,,,,,,,,,EUR,499100.0,499100.0,False,13.120563759062184,1,small,2.0,1,0,0,0,0,0,0,0,0
a7d223e5-2c0d-4adb-a71f-2d65141f2f2e,none,can-standard,297562-2025,,32014L0024,GRC,EUR,85906dc7-bab4-4e4e-9cc5-41eef6463188,sme,EUR,169950.0,selec-w,,,,,,,169950.0,,,,EUR,169950.0,169950.0,False,12.043265439190504,1,sme,2.5,1,0,0,0,0,0,0,0,0
e9f2cdd2-85ec-421b-8919-5d44e946f3de,none,can-standard,297765-2025,False,32014L0024,GRC,EUR,e9a112df-57ee-4ddd-a065-aa37b933db5a,small,EUR,4660.0,selec-w,,,,,,,,,,,EUR,4660.0,4660.0,False,8.446985296372741,1,small,2.0,1,0,0,0,0,0,0,0,0
6a37d8b0-0dfa-4573-acd1-36564f340df3,none,can-standard,297874-2025,False,32014L0024,GRC,EUR,e9a112df-57ee-4ddd-a065-aa37b933db5a,small,EUR,1000.0,selec-w,,,,,,,,,,,EUR,1000.0,1000.0,False,6.90875477931522,1,small,2.0,1,0,0,0,0,0,0,0,0
531db2a6-d10e-4542-a2a1-f27a036c2684,none,can-standard,297936-2025,False,32014L0024,GRC,EUR,e9a112df-57ee-4ddd-a065-aa37b933db5a,small,EUR,12840.0,selec-w,,,,,,,,,,,EUR,12840.0,12840.0,False,9.460398455831275,1,small,2.0,1,0,0,0,0,0,0,0,0
9a747514-3b5a-47f7-9e76-06a72199b52c,none|none|none|none|none|none|none|none|none|none|none|none|none|none,can-standard,297978-2025,False,32014L0024,GRC,EUR,ca647576-dcad-4ef7-86e6-9658de7703a6,sme|sme|sme|sme|sme,EUR,2851682.01,selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w|selec-w,,,,,,,,,,,EUR,2851682.01,2851682.01,False,14.863419907775272,5,sme,2.5,1,0,0,0,0,0,0,0,0
d14954c4-4c1a-4fa4-8376-9941e799ff11,,can-modif,298039-2025,,32014L0024,GRC,,84530d06-ad26-471d-bf26-83a8887420e8,,,537510.0,,,,,,,,,,,,EUR,537510.0,537510.0,False,13.194704503890826,0,,,0,0,1,0,0,0,0,0,0
1f330273-2f0b-4c6d-99de-fb2068fa3fb1,none,can-standard,298314-2025,False,32014L0024,GRC,EUR,4dda7d10-8163-464a-96ba-6eb93a8af083,medium,EUR,84000.0,selec-w,,,,,,,,,,,EUR,84000.0,84000.0,False,11.338583982516495,1,medium,3.0,1,0,0,0,0,0,0,0,0
7f929253-4e4d-4f29-a169-5ff52f82b7d5,none,cn-standard,298328-2025,False,32014L0024,GRC,EUR,e6302252-7970-46f6-8fe6-5b7a04384c4f,,EUR,3145161.29,,,,,,,,,,,,EUR,3145161.29,3145161.29,False,14.961376049329033,0,,,0,1,0,0,0,0,0,0,0
94138a5c-f329-45c7-b9de-b29928c5584b,none,can-standard,298345-2025,False,32014L0024,GRC,EUR,e9a112df-57ee-4ddd-a065-aa37b933db5a,small,EUR,235000.0,selec-w,,,,,,,,,,,EUR,235000.0,235000.0,False,12.367345048436391,1,small,2.0,1,0,0,0,0,0,0,0,0
c2bb6c47-c832-46c7-b9c0-2d21fcdb2c9c,none,can-standard,298467-2025,False,32014L0024,GRC,EUR,e9a112df-57ee-4ddd-a065-aa37b933db5a,small,EUR,5499.0,selec-w,,,,,,,,,,,EUR,5499.0,5499.0,False,8.612503371220562,1,small,2.0,1,0,0,0,0,0,0,0,0
5042f859-b477-4f4c-b206-127f5e225be9,none|none|none,can-standard,298469-2025,False,32014L0024,GRC,EUR,20809484-a35e-4492-b4c9-5e8926cd46ef,sme,EUR,176900.0,selec-w|selec-w|clos-nw,,,,,,,,,,,EUR,176900.0,176900.0,False,12.083345533043149,1,sme,2.5,1,0,0,0,0,0,0,0,0
2bb1dc2b-ca64-4dfd-9fb7-60ecda7a09ad,none|none,cn-standard,298487-2025,False,32014L0024,GRC,EUR,c4e373be-93c8-461f-ae73-775449ba0426,,EUR,260000.0,,,,,,,,,,,,EUR,260000.0,260000.0,False,12.468440756144114,0,,,0,1,0,0,0,0,0,0,0
e0be6948-c527-4899-8cb0-89539cb56957,none,cn-standard,298571-2025,False,32014L0025,GRC,EUR,6b8bdaf1-010f-4d0a-b7a7-23a8836a17a4,,EUR,600525.0,,,,,,,,,,,,EUR,600525.0,600525.0,False,13.305561216817166,0,,,0,1,0,0,0,0,0,0,0
32b3c220-50eb-40fc-a9fc-556f4811f6c6,none,can-standard,298648-2025,False,32014L0024,GRC,EUR,e9a112df-57ee-4ddd-a065-aa37b933db5a,small,EUR,73350.0,selec-w,,,,,,,,,,,EUR,73350.0,73350.0,False,11.203011416743363,1,small,2.0,1,0,0,0,0,0,0,0,0
d61fd090-6996-46f9-903d-a59dee1000eb,none,can-standard,298715-2025,False,32014L0024,GRC,EUR,3b4ae410-ed62-4056-aea0-fcc9c44bc4b0,large|large,EUR,1877550.0,selec-w,,,,"τον ν. 4412/2016 «Δημόσιες Συμβάσεις Έργων, Προμηθειών και Υπηρεσιών (προσαρμογή στις Οδηγίες 2014/24/ΕΕ και 2014/25/ΕΕ)» (ΦΕΚ 147/Α/08-08-2016), όπως τροποποιήθηκε και ισχύει",,,,,,,EUR,1877550.0,1877550.0,False,14.445478826033122,2,large,4.0,1,0,0,0,0,0,0,0,0
776f5936-cfc4-4376-9c76-f3054baacebc,none,can-standard,298828-2025,False,32014L0024,GRC,EUR,e9a112df-57ee-4ddd-a065-aa37b933db5a,small,EUR,11900.0,selec-w,,,,,,,,,,,EUR,11900.0,11900.0,False,9.38437770918244,1,small,2.0,1,0,0,0,0,0,0,0,0
9264570e-af8e-4177-ac9e-c729fa5c86cc,none,cn-standard,298833-2025,False,32014L0024,GRC,EUR,ea4e67c1-8be2-449b-a24e-c90731ff7304,,EUR,400000.0,,,,,,,,,,,,EUR,400000.0,400000.0,False,12.899222326086994,0,,,0,1,0,0,0,0,0,0,0
8c2360cf-a06b-49b8-b540-288bf51cdba9,none,can-standard,298984-2025,False,32014L0024,GRC,EUR,e9a112df-57ee-4ddd-a065-aa37b933db5a,small,EUR,3900.0,selec-w,,,,,,,,,,,EUR,3900.0,3900.0,False,8.268988209506656,1,small,2.0,1,0,0,0,0,0,0,0,0
b8904c25-4680-46ea-bab7-7e6978cb2972,dps-nlist,cn-standard,299067-2025,False,32014L0024,GRC,EUR,1dd80a99-1153-4a65-8a9c-c02ca25bc256,,EUR,10176991.15,,,,,,,,,,,,EUR,10176991.15,9312578.711999994,True,16.135640058826617,0,,,0,1,0,0,0,0,0,0,0
a6ae9dcf-9f6e-4fb8-8ac4-f40b3b22d143,none,can-standard,299103-2025,False,32014L0024,GRC,EUR,e9a112df-57ee-4ddd-a065-aa37b933db5a,small,EUR,28750.0,selec-w,,,,,,,,,,,EUR,28750.0,28750.0,False,10.266427828229292,1,small,2.0,1,0,0,0,0,0,0,0,0
e3da4a9e-9d45-4025-b2cf-f4a33d66e0f4,none,can-standard,299187-2025,False,32014L0024,GRC,EUR,e9a112df-57ee-4ddd-a065-aa37b933db5a,small,EUR,106750.0,selec-w,,,,,,,,,,,EUR,106750.0,106750.0,False,11.578254298728494,1,small,2.0,1,0,0,0,0,0,0,0,0
53a467e1-f81c-4b2b-907e-26691b1feb04,none,can-standard,299270-2025,False,32014L0024,GRC,EUR,e9a112df-57ee-4ddd-a065-aa37b933db5a,small,EUR,14190.0,selec-w,,,,,,,,,,,EUR,14190.0,14190.0,False,9.560363239834537,1,small,2.0,1,0,0,0,0,0,0,0,0
c594e316-0569-4e7a-9a37-e68e6938db5c,,can-modif,299280-2025,,32014L0024,GRC,,ee33a907-8961-42e0-b13d-1a77231ddd95,,,14048.0,,,,,"Ν. 4412/2016 (ΦΕΚ 147 Α΄) Δημόσιες Συμβάσεις Έργων, Προμηθειών και Υπηρεσιών (προσαρμογή στις Οδηγίες 2014/24/ΕΕ και 2014/25/ΕΕ)",,,,,,,EUR,14048.0,14048.0,False,9.550306497851652,0,,,0,0,1,0,0,0,0,0,0
4eabdd75-77d4-41e4-b2fc-ded32ad8ef1f,none,can-standard,299339-2025,False,32014L0024,GRC,EUR,e9a112df-57ee-4ddd-a065-aa37b933db5a,small,EUR,49337.77,selec-w,,,,,,,,,,,EUR,49337.77,49337.77,False,10.806465460708973,1,small,2.0,1,0,0,0,0,0,0,0,0
5e52c998-4bc2-4da4-a365-9529aec608c1,none,can-standard,299395-2025,,32014L0025,GRC,EUR,29c62af3-2e9f-4b87-85d1-49431cfe6ae6,sme,EUR,4639071.0,selec-w,,,,,,,,,,,EUR,4639071.0,4639071.0,False,15.35002490419977,1,sme,2.5,1,0,0,0,0,0,0,0,0
877c7511-ac02-4764-b401-228466e1d7c1,none|none|none|none|none|none|none|none|none|none|none|none|none|none|none,cn-standard,299435-2025,False,32014L0024,GRC,EUR,59244ee1-4569-4cdc-bf33-6f96d59b2ac6,,EUR,155887.23,,,,,,,,,,,,EUR,155887.23,155887.23,False,11.956894555082282,0,,,0,1,0,0,0,0,0,0,0
617491f7-f471-461e-a949-04b31a3e6da7,none|none|none|none,cn-standard,299476-2025,False,32014L0024,GRC,EUR,338d4e02-b2e9-4959-b0c6-1490c8f1fe7c,,EUR,282258.06,,,,,,,,,,,,EUR,282258.06,282258.06,False,12.550580580699574,0,,,0,1,0,0,0,0,0,0,0
88e337ea-ecd7-47b5-8798-6f63e8fc3319,none,can-standard,299518-2025,False,32014L0024,GRC,EUR,e9a112df-57ee-4ddd-a065-aa37b933db5a,small,EUR,980.0,selec-w,,,,,,,,,,,EUR,980.0,980.0,False,6.8885724595653635,1,small,2.0,1,0,0,0,0,0,0,0,0
603b08d7-c6db-4699-ba17-9d7ba915a4fb,none,cn-standard,299519-2025,False,32014L0024,GRC,,f631c18b-0080-41b6-a389-770025219b66,,,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,1,0,0,0,0,0,0,0
47f13aa1-1699-4019-b07f-4c5ff0c93abc,none,cn-standard,299672-2025,False,32014L0024,GRC,EUR,c3362d02-593b-45d6-8635-cc6ab5ffe5a0,,EUR,380973.74,,,,exg-crim-fraud|exg-crim-corrpt|exg-crim-terror|exg-crim-laund|exg-crim-traffick|exg-pmt-bre-tax|exg-pmt-bre-ssc|exg-mis-bre-soc-law|exg-mis-bre-lab-law|exg-mis-bre-env-law|exg-sitn-liq-admin|exg-sitn-other|exg-sitn-bankr|exg-sitn-insolvency|exg-sitn-cred-arran|exg-sitn-as-susp|exg-mis-distortion|exg-mis-partic-confl|exg-mis-prep-confl|exg-mis-misrepresent|exg-mis-misconduct|exg-mis-sanction,Ν. 4412/2016 Δημόσιες Συμβάσεις Έργων Προμηθειών και Υπηρεσιών (προσαρμογή στις Οδηγίες 2014/24/ΕΕ και 2014/25/ΕΕ) όπως έχει τροποποιηθεί και ισχύει,,,,,,,EUR,380973.74,380973.74,False,12.850488352698349,0,,,0,1,0,0,0,0,0,0,0
dcac6af2-fefb-415e-87b5-18d84a90f2e9,none,can-standard,299688-2025,False,32014L0025,GRC,,1991e8dd-9557-414c-a90c-2009977a4cc6,medium,EUR,19032600.0,selec-w,,,,,,,,,,,EUR,19032600.0,9312578.711999994,True,16.761663908860626,1,medium,3.0,1,0,0,0,0,0,0,0,0
872e6052-8555-49d4-b9ae-77f1185cbd29,none,cn-standard,299693-2025,False,32014L0025,GRC,EUR,e7f755f0-fb3e-476c-a2b4-bae27c29405e,,EUR,600000.0,,,,,,,,,,,,EUR,600000.0,600000.0,False,13.304686600863562,0,,,0,1,0,0,0,0,0,0,0
22b00c4b-a751-4819-bd48-bd1a420d1851,none,cn-standard,299710-2025,False,32014L0024,GRC,EUR,1387aacf-95d4-482c-8437-541dbe6c1451,,EUR,343340.0,,,,,,,,,,,,EUR,343340.0,343340.0,False,12.746479401385484,0,,,0,1,0,0,0,0,0,0,0
b3470098-ead0-4da6-9b2a-6829d69c380e,none,can-standard,299765-2025,False,32014L0024,GRC,EUR,1460bb33-197f-46d8-9e8e-8c553810a667,large|large|large|large|large|large,EUR,456020.0,selec-w|selec-w|selec-w|selec-w|selec-w|selec-w,,,,,,,,,,,EUR,456020.0,456020.0,False,13.030294140067712,6,large,4.0,1,0,0,0,0,0,0,0,0
7ce15463-20e3-4118-a93d-6b8c1c5a7488,none,cn-standard,299774-2025,False,32014L0024,GRC,EUR,dc05f912-aa8c-4baf-bf77-8e3e974db73d,,EUR,225000.0,,,,,,,,,,,,EUR,225000.0,225000.0,False,12.323860125621126,0,,,0,1,0,0,0,0,0,0,0
06db53ea-8724-41d3-a4ad-b14af1eb0489,none,can-standard,299784-2025,False,32014L0024,GRC,EUR,e9a112df-57ee-4ddd-a065-aa37b933db5a,small,EUR,20667.0,selec-w,,,,,,,,,,,EUR,20667.0,20667.0,False,9.936341889407075,1,small,2.0,1,0,0,0,0,0,0,0,0
20c1b9d1-265e-434b-8a16-09afa10281a0,none,cn-standard,299790-2025,False,32014L0024,GRC,,5f7eec7a-1438-4387-98f4-3461e5e2795a,,EUR,1205806.4,,,,,,,,,,,,EUR,1205806.4,1205806.4,False,14.002659942023088,0,,,0,1,0,0,0,0,0,0,0
e48cd66a-afd6-4bed-b264-49283a1de16a,none,cn-standard,299830-2025,False,32014L0025,GRC,EUR,85bb3a6f-bdce-47ef-b48c-437832f7fee8,,EUR,2549184.0,,,,,,,,,,,,EUR,2549184.0,2549184.0,False,14.751284258206,0,,,0,1,0,0,0,0,0,0,0
df4074ce-c8a9-4889-b3f0-4fc8ff1fcc93,,can-modif,299857-2025,,32014L0024,GRC,,45018412-6700-442f-96d4-ab65c2088624,,,36718.0,,,,,"Ν. 4412/2016 (ΦΕΚ 147 Α΄) Δημόσιες Συμβάσεις Έργων, Προμηθειών και Υπηρεσιών (προσαρμογή στις Οδηγίες 2014/24/ΕΕ και 2014/25/ΕΕ)",,,,,,,EUR,36718.0,36718.0,False,10.511049611248131,0,,,0,0,1,0,0,0,0,0,0
288cda24-6f56-476e-8ffc-906768286348,none,cn-standard,299905-2025,False,32014L0024,GRC,,05116a90-bd2a-4df5-8378-bc61b825db54,,,,,,,exg-mis-prep-confl|exg-natl|exg-sitn-as-susp|exg-crim-fraud|exg-sitn-insolvency|exg-crim-corrpt|exg-mis-misrepresent|exg-sitn-other|exg-mis|exg-pmt|exg-crim-laund|exg-crim-traffick|exg-natl-bre-nat-law|exg-mis-bre-lab-law|exg-sitn-bankr|exg-mis-misconduct|exg-mis-partic-confl|exg-mis-distortion|exg-crim-terror,,,,,,,,EUR,,,False,0.0,0,,,0,1,0,0,0,0,0,0,0
c6d0a697-bed9-44e2-8db8-7771a64c7193,none,cn-standard,299952-2025,False,32014L0024,GRC,EUR,6ce3dd0f-5b55-41b5-a68a-c832739f2354,,EUR,226415.09,,,,exg-natl,,,,,,,,EUR,226415.09,226415.09,False,12.330129691690484,0,,,0,1,0,0,0,0,0,0,0
