notice-identifier,dps-usage-lot,notice-type,exclusion-grounds,publication-number,procedure-accelerated,legal-basis,organisation-country-buyer,legal-basis-proc,procedure-identifier,winner-selection-status,winner-size,estimated-value-cur-lot,total-value,estimated-value-cur-proc,winner-owner-nationality,direct-award-justification-text-proc.deu,direct-award-justification-proc,no-negocaition-necessary-lot,accessibility-lot,legal-basis-text.deu,framework-value-notice,currency,total-value-eur,total-value-eur-capped,is_outlier,total-value-eur-log,bidder-count,primary-bidder-size,bidder-size-numeric,notice_is_cn-standard,notice_is_can-standard,notice_is_can-modif,notice_is_can-social,notice_is_pin-only,notice_is_cn-social,notice_is_veat,notice_is_can-desg,notice_is_qu-sy
a5342494-4756-4a8a-92da-bd1c4712c59a,none,cn-standard,nati-ground|bankr-nat|corruption|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,187051-2025,False,32014L0024,DEU,vgv,538310ce-c999-401d-bb87-45bb188b1df0,,,,416165.31,EUR,,,,,,,,EUR,416165.31,416165.31,False,12.938840243005053,0,,,1,0,0,0,0,0,0,0,0
fd1aba72-13c6-4995-9dfc-625198931660,none|none|none,can-standard,,187052-2025,False,32014L0024,DEU,vgv,51f37232-12de-42cc-b67a-a346f32e5521,open-nw|open-nw|clos-nw,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,1,0,0,0,0,0,0,0
0195b825-06d1-434a-acd7-96210a519322,none,cn-standard,corruption|fraud|susp-act|bankruptcy|partic-confl|sanction|bankr-nat|labour-law|socsec-law|socsec-pay|tax-pay|distorsion|insolvency,187067-2025,,32014L0024,DEU,vob-a-eu,0195b823-d969-4e3a-928d-5cc2f5ad0dbf,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
e50ec8e3-9d81-4dad-8377-782484cfd3b5,none,can-standard,,187077-2025,False,32014L0024,DEU,vob-a-eu,36b8d692-dc2d-40aa-ac04-f6f7981a960d,selec-w,small,,558648.59,EUR,DEU,,,,,,,EUR,558648.59,558648.59,False,13.233277704063106,1,small,2.0,0,1,0,0,0,0,0,0,0
8b812ffe-b490-4f0a-b0fd-a5b780ff8626,none,can-standard,,187080-2025,False,32014L0024,DEU,vgv,0e0a427e-039b-428f-bcbe-c273452639d7,selec-w,medium,,107612.26,,DEU,,,,,,,EUR,107612.26,107612.26,False,11.586299153317855,1,medium,3.0,0,1,0,0,0,0,0,0,0
8f167daa-f88c-4d75-b09b-51097588b44c,none,can-standard,,187086-2025,False,32014L0024,DEU,vgv,950fc4c1-6c33-46c0-b716-25812daa134a,selec-w,,,225650.0,,,,,,,,,EUR,225650.0,225650.0,False,12.32674483688725,0,,,0,1,0,0,0,0,0,0,0
636781a7-f811-442d-b6d0-ac51b086fc85,,can-modif,,187089-2025,,32014L0024,DEU,vgv,a8ed0dd9-db84-4269-92e5-1f7a2fa72904,,,,,,,,,,,['§ 132 Abs. 2 S.1 Nr. 2 lit. a GWB'],,EUR,,,False,0.0,0,,,0,0,1,0,0,0,0,0,0
fbbd9fb5-3b34-4021-a621-9ff0355d2ea4,none|none,cn-standard,nati-ground,187090-2025,False,32014L0024,DEU,vgv,a6f330a8-033a-4a68-ae08-4fb0dc902b3e,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
c5508cc6-f462-4357-9012-fa65f2cae122,none,cn-standard,nati-ground|bankr-nat|corruption|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,187097-2025,False,32014L0024,DEU,vob-a-eu,2cdc6829-544c-4e79-a28e-70bb30d39f34,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
8bac572e-7e37-4736-80d2-e6ead3dc7cf7,none,cn-standard,corruption,187117-2025,False,32014L0024,DEU,vgv,7b169d9b-ac69-46ca-a551-0d9dd749e2fd,,,,,,,,,False,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
9cadc25d-0823-4714-bae1-41ec301b7a56,none|none,cn-standard,misrepresent|bankruptcy|bankr-nat|corruption|cred-arran|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|nati-ground|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,187124-2025,,32014L0024,DEU,vgv,9cadc25d-0823-4714-bae1-41ec301b7a56,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
31509162-8d3b-4e06-bc41-e716da4a8915,none|none|none,cn-standard,bankr-nat|corruption|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence|nati-ground,187125-2025,False,32014L0024,DEU,vgv,27f7a22f-b734-42ed-b6a7-01e7bb814b7b,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
f2c7f804-8255-4c42-84e6-268c816d582e,none,can-standard,,187137-2025,,32014L0024,DEU,vgv,b520041c-f569-4c6c-9a63-3089740d2e4b,selec-w,medium,,713109.79,EUR,DEU,,,,,,,EUR,713109.79,713109.79,False,13.477392073019576,1,medium,3.0,0,1,0,0,0,0,0,0,0
4e192c7f-72f7-4032-be29-035d14f1dc67,none,cn-standard,nati-ground,187140-2025,,32014L0024,DEU,vob-a-eu,40d6cbc6-e04d-456d-87e4-4a6bc92c5658,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
ed7c4796-940a-4116-9aa5-e3e3e5cc6771,none|none,cn-standard,nati-ground,187144-2025,False,32014L0024,DEU,vgv,b7992fa8-e6c2-4d42-98fa-1bac748c643c,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
e0a0a6e3-854e-47ed-8c6e-30a78693a498,none,can-standard,,187146-2025,,32014L0024,DEU,vob-a-eu,a76f0bc5-8600-41d6-97b8-44679c5ee1b8,selec-w,medium,,1766576.0,,DEU,,,,,,,EUR,1766576.0,1766576.0,False,14.384554333849195,1,medium,3.0,0,1,0,0,0,0,0,0,0
b64cc902-0236-45f3-a612-8762df1bb75d,none,can-standard,,187156-2025,False,32014L0024,DEU,vob-a-eu,467e953c-ea39-4574-8363-0482915172e1,selec-w,medium,,132761.7,,DEU,,,,,,,EUR,132761.7,132761.7,False,11.796318603078147,1,medium,3.0,0,1,0,0,0,0,0,0,0
2ebd8996-c6d7-4518-bcff-e658297edab9,none,cn-standard,bankr-nat|corruption|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,187163-2025,False,32014L0024,DEU,vob-a-eu,9f974824-05cb-4e25-b396-d03c6a3787ad,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
e903535e-c176-4ce0-acdd-f656e3ef2dac,none|none,cn-standard,exg-natl-bre-nat-law,187166-2025,False,32014L0024,DEU,vgv,c915a5be-3f2e-4dee-99f7-1e29f2361abc,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
b889606b-bcba-4d23-804b-ecef38c56346,none,cn-standard,bankr-nat|corruption|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,187171-2025,False,32014L0024,DEU,vob-a-eu,9dc1c40a-b1e8-41fd-aebe-5f0afdca71aa,,,EUR,558213.29,EUR,,,,,,,,EUR,558213.29,558213.29,False,13.232498199899998,0,,,1,0,0,0,0,0,0,0,0
81b87c04-bdbf-4da7-8d79-192cd0559ad9,none|none,cn-standard,nati-ground,187180-2025,False,32014L0024,DEU,vgv,cf0e476a-002c-4d1b-81c3-ad12244677d9,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
44fb4813-deaa-429c-ad96-1b08a658ecfd,none,cn-standard,bankr-nat|corruption|crime-org|finan-laund|fraud|insolvency|liq-admin|prof-misconduct|sanction|terr-offence,187184-2025,False,32014L0024,DEU,vgv,e4e0d7e9-d2de-407a-8b54-57283e4775e3,,,,3800000.0,EUR,,,,True,,,,EUR,3800000.0,3800000.0,False,15.150511887854474,0,,,1,0,0,0,0,0,0,0,0
f766de94-9368-43b1-af66-bcb9827e384f,none,cn-standard,nati-ground,187196-2025,False,32014L0024,DEU,vgv,f1ae4b6e-0a2f-41cb-93cd-cdfbab3397f0,,,,,,,,,True,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
60791c86-da4f-433d-85cc-698f93569457,none,can-standard,,187199-2025,,32014L0024,DEU,vgv,9562c6f2-30e4-489f-9908-c03550ef4ce4,selec-w,large,,446836.33,,DEU,['Keine geeigneten Angebote aus vorheriger Bekanntmachung.'],unsuitable,,,,,EUR,446836.33,446836.33,False,13.009949892373763,1,large,4.0,0,1,0,0,0,0,0,0,0
94453f3c-e282-418c-8901-aae2d1e4902d,none,cn-standard,nati-ground,187207-2025,False,32014L0024,DEU,vob-a-eu,38d8a9bc-a93a-46e4-8385-93bd4e08c1c0,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
3e42bfdd-4022-42cb-8a65-a13c2c5267fa,none,can-standard,,187208-2025,False,32014L0024,DEU,vgv,394a52e0-23d0-4119-bd35-146a36da3f39,selec-w,large,,694942.5,,,,,,,,694942.5,EUR,694942.5,694942.5,False,13.451585826278286,1,large,4.0,0,1,0,0,0,0,0,0,0
0b8b8296-7dbe-40c9-a236-a230b5704f32,none,can-standard,,187209-2025,False,32014L0024,DEU,vob-a-eu,bb521875-fdea-4bfe-9fed-5dedfa1b578d,selec-w,medium,,460.242,,,,,,,,,EUR,460.242,460.242,False,6.133922851030883,1,medium,3.0,0,1,0,0,0,0,0,0,0
da82b4d8-c3ed-4e31-905e-1e71941da80b,none|none|none,can-social,,187218-2025,,32014L0024,DEU,vgv,4daf83ae-aeb2-49ad-9b0d-846e7d3fb422,selec-w|selec-w|selec-w,small|large|large,,,,,,,,,,,EUR,,,False,0.0,3,small,2.0,0,0,0,1,0,0,0,0,0
536eb618-5ff1-42d7-bbe0-2ce011105436,none,can-standard,,187222-2025,False,32014L0024,DEU,vob-a-eu,ca52c5f2-4f18-4e30-8f41-329ba57ba421,selec-w,small,,112412.98,EUR,DEU,,,,,,,EUR,112412.98,112412.98,False,11.629943585931722,1,small,2.0,0,1,0,0,0,0,0,0,0
cd43cd72-ca44-4346-9d2c-bbe8a782b465,none|none|none|none,cn-standard,exg-natl-bre-nat-law,187223-2025,False,32014L0025,DEU,sektvo,6dffb509-7305-47f7-929d-c3bc701524f8,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
22ebeba2-ce49-49dc-8a40-d28e177bc9c3,none,cn-standard,bankr-nat|corruption|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,187228-2025,False,32014L0024,DEU,vgv,3bb840cb-09be-4bee-9d2b-1ee36c2bf5d3,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
c863489b-342b-472d-be74-829b6409bd91,none,cn-standard,nati-ground,187239-2025,False,32014L0024,DEU,vgv,b1000000-c0de-4000-a000-00d457416767,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
fc4bf68c-1773-478e-9b90-0cf5047afcb2,none,cn-standard,nati-ground,187248-2025,False,32014L0024,DEU,vob-a-eu,0d22523b-43eb-4c1e-8abb-38680fc995f0,,,,,,,,,True,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
958b44f0-ac58-4d71-b9e3-393ab1278391,none,can-standard,,187254-2025,False,32014L0024,DEU,vgv,f525fd0c-31b1-43e7-b12d-a552fc4fff2b,selec-w,medium,EUR,270412.02,,,,,,,,,EUR,270412.02,270412.02,False,12.507705772879303,1,medium,3.0,0,1,0,0,0,0,0,0,0
c1bdcfb8-c454-42a0-88e4-bb20e2f80ba2,none,cn-standard,exg-natl-bre-nat-law,187259-2025,False,32014L0024,DEU,vgv,408cfeea-9fa3-4bc0-915a-1bc62d649d61,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
fbb63dad-a1f0-4ebd-8039-fddca91a1aaa,,can-modif,,187263-2025,,32014L0025,DEU,sektvo,88963594-cb6a-496c-a7ad-fa1ae0ff1efd,,,,,,,,,,,,,EUR,,,False,0.0,0,,,0,0,1,0,0,0,0,0,0
6570eef9-48a3-4d64-847f-4c1fdb80a3ea,none,can-standard,,187266-2025,False,32014L0024,DEU,vgv,02bc1b61-20c4-4897-b802-00a6c7c4a520,selec-w,large,,216376.6,,DEU,,,,,,,EUR,216376.6,216376.6,False,12.284780308581938,1,large,4.0,0,1,0,0,0,0,0,0,0
7107b204-667a-4f8d-b2d6-3a9220f4d724,none,cn-standard,,187280-2025,False,32014L0024,DEU,vgv,90e3c498-203a-4b0f-87d1-3f1d3863594e,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
8d0e6941-a27f-4c6b-a97d-e86064cffcef,none,can-standard,,187294-2025,,32014L0024,DEU,vob-a-eu,90e96ee9-d730-4e07-abdb-90c7f424ded5,selec-w,small,,,,,,,,,,,EUR,,,False,0.0,1,small,2.0,0,1,0,0,0,0,0,0,0
0038f503-5c71-4c8e-8cc6-3cfb7febcca4,none,cn-standard,socsec-law|tax-pay,187295-2025,False,32014L0024,DEU,vgv,2eb7c21c-6a0c-44e8-b6e5-931d250e8b36,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
abda2034-0334-49ae-9b2a-dead0e4de671,none|none|none|none,cn-standard,exg-natl-bre-nat-law,187302-2025,False,32014L0025,DEU,sektvo,d503ae11-717e-4fe8-9232-30f2ec28322e,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
82081fb4-a8b8-4f54-9fa9-9a16177dc7b6,none,can-standard,,187313-2025,,32014L0024,DEU,vob-a-eu,09a115b3-1357-4143-8397-a90c196236c3,selec-w,medium,,969425.0,,DEU,,,,,,,EUR,969425.0,969425.0,False,13.784459422747588,1,medium,3.0,0,1,0,0,0,0,0,0,0
10b329f6-2aa9-4022-89d9-f3ace631e5a9,none,can-standard,,187316-2025,False,32014L0024,DEU,vgv,c50b03a0-3d67-47cc-98a4-c530425a48b8,selec-w,small,,63563.0,,DEU,,,,,,,EUR,63563.0,63563.0,False,11.059802551332528,1,small,2.0,0,1,0,0,0,0,0,0,0
161b877c-bcdc-4b81-ac00-2ca37e9f47be,none,cn-standard,nati-ground|bankr-nat|corruption|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,187325-2025,False,32014L0024,DEU,vgv,4186130a-52d2-4e27-bed1-af63c9790c69,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
f276f020-58de-4ad1-aa4d-a0f67fd43b76,none,can-standard,,187338-2025,,32014L0024,DEU,vgv,8e124bd1-06f6-4be8-8143-9e917e4379b3,selec-w,large,,198950.4,,,"['Gem. VgV § 14 Abs 4 Ziff. 2b, Der Auftrag kann nur von einem bestimmten Unternehmen erbracht bzw. bereitgestellt werden, weil aus technischen Gründen kein Wettbewerb vorhanden ist, es besteht ein Alleinstellungsmerkmal durch die Firma Brita weil: Bei anderen Geräten müssen alle vorhandenen Geräte abgebaut und Neugeräte aufgestellt werden, dies beinhaltet auch Umbaumaßnahmen der Küchen. Diese würden hohe Kosten und einen erheblichen Aufwand verursachen. Nach Abbau der Altgeräte muss bei Nichtentnahme größer von 3 Tagen eine Spülung durchgeführt werden und vor Inbetriebnahme neuer Geräte verpflichtend eine Trinkwasserbeprobung an den Wasserleitungen (Stichleitungen) erfolgen- Es entsteht ein Leerlaufzeitraum ohne Trinkwasserversorgung der Mitarbeiter, neue Hardware notwendig, zusätzlicher Versand an die KTE, aufwendige Aufbaumontage für Geräte, ZÜ und Ausweiserstellung neuer Mitarbeiter, Gerätelistung incl. Erstellung der Halbjährlichen Liste für die Wartungen, usw.']",technical,,,,,EUR,198950.4,198950.4,False,12.200815852774271,1,large,4.0,0,1,0,0,0,0,0,0,0
5ab99ede-b42a-4e83-9656-7082cbd48376,none,cn-standard,tax-pay,187342-2025,False,32014L0024,DEU,vgv,2e65a0ba-3adb-4cbd-b2ba-e33eaf53511c,,,,,,,,,True,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
310ed892-275b-4feb-bc38-0b51898a5fb3,none,can-standard,,187347-2025,False,32014L0024,DEU,vob-a-eu,4a91025b-0a60-4760-a3f6-0d263f3692ef,selec-w,medium,,38700.0,EUR,DEU,,,,,,,EUR,38700.0,38700.0,False,10.563620718477313,1,medium,3.0,0,1,0,0,0,0,0,0,0
09ec5d2b-0d53-40db-8ac8-7f9a2c773638,none,can-standard,,187348-2025,True,32014L0024,DEU,vgv,155ca353-8cea-4e41-a1ec-b81670acd6b3,selec-w,large,,1500334.0,,,,,,,,,EUR,1500334.0,1500334.0,False,14.221198974470596,1,large,4.0,0,1,0,0,0,0,0,0,0
987b8283-fccc-4e52-af60-9d61c1c71a17,none,cn-standard,bankr-nat|corruption|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,187352-2025,True,32014L0024,DEU,vgv,926d466e-b503-4e9f-a905-822a920ac5f8,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
3a663cbe-7a2e-428e-b421-c7dc9040c981,none,can-standard,,187365-2025,False,32014L0024,DEU,vgv,cfddf0bd-6226-4f40-9199-eaa4ee42328f,selec-w,large,,,,,,,,,,,EUR,,,False,0.0,1,large,4.0,0,1,0,0,0,0,0,0,0
9d809470-18b3-4804-8c1a-1ac175a192a1,none,can-standard,,187376-2025,,32014L0024,DEU,vgv,6020f43c-f6a3-4911-ab62-3b392ce0946b,selec-w,medium,,,,,,,,,,,EUR,,,False,0.0,1,medium,3.0,0,1,0,0,0,0,0,0,0
171da22d-b21f-4e1d-a61b-a473f1fcd4c9,none,cn-standard,bankr-nat|corruption|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence,187392-2025,False,32014L0024,DEU,vgv,80c2a68d-0e1e-4c6f-968e-ee4b07ae2912,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
573e99bc-68d4-4805-a6e3-4b19d957dff6,none,can-standard,,187394-2025,False,32014L0024,DEU,vgv,4719ba2c-5a91-4e46-a400-76a3f60fee1d,selec-w,large,,,,DEU,,,,,,,EUR,,,False,0.0,1,large,4.0,0,1,0,0,0,0,0,0,0
4b6eb5c4-c27a-4087-8ebf-44e0fa206c66,,veat,,187395-2025,,32014L0024,DEU,,1f8b6243-35ca-4819-987e-3e0d53e237da,,,,72142.08,,,,,,,,,EUR,72142.08,72142.08,False,11.186406648306324,0,,,0,0,0,0,0,0,1,0,0
9fc57426-e2b4-4e29-b6e2-0258c6b62fab,none,can-standard,,187413-2025,,32014L0024,DEU,vgv,d3afba22-dad7-41c4-ba18-edfee7677ec6,selec-w,medium,,,,DEU,,,,,,,EUR,,,False,0.0,1,medium,3.0,0,1,0,0,0,0,0,0,0
dae6ffdf-0ec1-44ba-abdd-e3c40483b2a4,none,can-standard,,187423-2025,,32014L0024,DEU,vob-a-eu,1c72a701-4f5f-4a89-8e59-b3bfc1ff9da1,selec-w,medium,,591726.0,,DEU,,,,,,,EUR,591726.0,591726.0,False,13.290800658855757,1,medium,3.0,0,1,0,0,0,0,0,0,0
246daa4e-9b62-4bb7-b43b-6d8889931355,none,cn-standard,exg-sitn-other|exg-crim-corrpt|exg-crim-part|exg-mis-distortion|exg-mis-bre-env-law|exg-crim-laund|exg-crim-fraud|exg-crim-traffick|exg-sitn-insolvency|exg-mis-bre-lab-law|exg-sitn-liq-admin|exg-mis-misrepresent|exg-mis-partic-confl|exg-mis-prep-confl|exg-mis-misconduct|exg-mis-sanction|exg-mis-bre-soc-law|exg-pmt-bre-ssc|exg-sitn-as-susp|exg-pmt-bre-tax|exg-crim-terror|exg-natl-bre-nat-law,187427-2025,False,32014L0024,DEU,vob-a-eu,81ac805a-c396-41b4-a599-ab1ae4b5857e,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
1fd0c2b8-a53a-4803-aadf-968574475707,none,cn-standard,exg-natl-bre-nat-law,187437-2025,False,32014L0024,DEU,vob-a-eu,77aaa1fd-5e13-4040-9b84-4e74748b66e5,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
76105ef3-4028-484c-95aa-098d3b5a4b60,none,cn-standard,nati-ground|human-traffic|socsec-law,187439-2025,False,32014L0024,DEU,vob-a-eu,cf0b02e6-5951-485b-875d-da76a97d442d,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
7e0aa701-063b-4a04-ba56-e0af34b35f12,none,can-standard,,187441-2025,,32014L0024,DEU,vob-a-eu,2a492160-aa23-410b-9394-3eaabc29ed73,selec-w,,,47415.0,,,,,,,,,EUR,47415.0,47415.0,False,10.766715003467674,0,,,0,1,0,0,0,0,0,0,0
19948d7e-37e0-4ae3-85ce-491b647f9f9a,none,cn-standard,exg-natl-bre-nat-law,187447-2025,False,32014L0024,DEU,vgv,d7617d90-9923-4001-9283-aacaa7858f8c,,,,640363.85,EUR,,,,,,,,EUR,640363.85,640363.85,False,13.36979337102805,0,,,1,0,0,0,0,0,0,0,0
80b9211f-85f8-4dc5-99d5-c737d5f3f4c5,none,can-standard,,187449-2025,False,32014L0024,DEU,vgv,3bb76886-bc22-41f8-8109-61ed1fcc16d3,selec-w,large,,0.01,,,,,,,,,EUR,0.01,0.01,False,0.009950330853168083,1,large,4.0,0,1,0,0,0,0,0,0,0
75795543-a5da-44a9-948e-17a49d9929ec,none,cn-standard,,187450-2025,False,32014L0025,DEU,sektvo,572382a3-3017-4a43-9448-dc50ef6b3a9b,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
6a6b758a-5f81-4e6a-954c-cd35a3f128aa,none,cn-standard,,187454-2025,False,32014L0024,DEU,vob-a-eu,6510a5ac-7cde-401f-937d-e168b7fc16a3,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
e17b8074-c89b-4d84-b6c1-de2a6715e9fc,none,cn-standard,nati-ground,187497-2025,False,32014L0024,DEU,vgv,ea9613a7-2e85-411c-bcb0-4c5620dab742,,,EUR,1.0,EUR,,,,True,inc,,,EUR,1.0,1.0,False,0.6931471805599453,0,,,1,0,0,0,0,0,0,0,0
947d86d4-382e-4ad2-954b-8224868da369,none,cn-standard,bankr-nat|corruption|crime-org|distorsion|envir-law|finan-laund|fraud|human-traffic|insolvency|labour-law|liq-admin|misrepresent|partic-confl|prep-confl|prof-misconduct|sanction|socsec-law|socsec-pay|susp-act|tax-pay|terr-offence|nati-ground,187499-2025,False,32014L0024,DEU,vgv,2796be37-3fcd-433e-a8fd-9b240d380e01,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
2a7a0d6d-9adb-4f29-a851-649d4d9d96f8,none,cn-standard,nati-ground,187503-2025,False,32014L0024,DEU,vob-a-eu,00021bf5-111e-4f4b-ac63-c36e6e0079be,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
ea1637ed-fcaa-4275-94a4-b7e3e115c7a1,none,can-standard,,187520-2025,,32014L0024,DEU,vob-a-eu,2a492160-aa23-410b-9394-3eaabc29ed73,selec-w,,,65834.47,,,,,,,,,EUR,65834.47,65834.47,False,11.094914029824732,0,,,0,1,0,0,0,0,0,0,0
e946e548-3158-45bb-8c9d-209932484fc6,none,can-standard,,187523-2025,False,32014L0024,DEU,vgv|other,102a13a2-3a28-49d0-9024-1745b4df2db2,selec-w,medium,,1797505.36,,,,,,,['GWB – Gesetz gegen Wettbewerbsbeschränkungen'],,EUR,1797505.36,1797505.36,False,14.401910906818646,1,medium,3.0,0,1,0,0,0,0,0,0,0
a93495e6-b483-40ce-962f-5f855d0b11dc,none,cn-standard,exg-natl-bre-nat-law,187526-2025,False,32014L0025,DEU,sektvo,ec19f1b6-f56d-48a9-9882-5505c165d0fe,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
dd169afe-d13f-405c-acf4-d4e6d16297cc,none,can-standard,,187540-2025,False,32014L0024,DEU,vgv,5846bae7-cd8d-4350-8da5-db307c2cbe8d,selec-w,medium,,195.1,,DEU,,,,,,,EUR,195.1,195.1,False,5.2786247332023,1,medium,3.0,0,1,0,0,0,0,0,0,0
c6905a79-b217-42ec-95b6-cae4bfc37dac,none|none|none,can-standard,,187542-2025,,32014L0024,DEU,vgv,ec4e1dec-eb24-4006-9afa-2decf08223a6,clos-nw|clos-nw|selec-w,small,,0.0,,DEU,,,,,,,EUR,0.0,0.0,False,0.0,1,small,2.0,0,1,0,0,0,0,0,0,0
127d3051-a766-4930-90d4-eb99e2849ef2,none,cn-standard,nati-ground,187547-2025,False,32014L0024,DEU,vob-a-eu,030d7517-5ad9-4084-b065-dcd4b3829e23,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
3fe61b14-d02a-47be-b851-81eb4fb21bd2,none,cn-standard,exg-crim-part|exg-crim-terror|exg-crim-laund|exg-crim-fraud|exg-crim-corrpt|exg-crim-traffick|exg-pmt-bre-tax|exg-pmt-bre-ssc|exg-mis-bre-env-law|exg-mis-bre-soc-law|exg-mis-bre-lab-law|exg-sitn-insolvency|exg-sitn-liq-admin|exg-sitn-as-susp|exg-sitn-other|exg-mis-misconduct|exg-mis-distortion|exg-mis-partic-confl|exg-mis-prep-confl|exg-mis-sanction|exg-mis-misrepresent,187548-2025,False,32014L0024,DEU,vob-a-eu,2f0087a8-b9db-470e-b286-85827be95180,,,,,,,,,,,,,EUR,,,False,0.0,0,,,1,0,0,0,0,0,0,0,0
